sseqid,stitle,mismatch,positive,gaps,ppos,pident,qcovs,evalue,bitscore,qseqid,cleaned_filename
1_RWNM01000001_00417,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RWNM01000001
1_RRBF01000100_03664,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RRBF01000100
1_JTVK01000001_00571,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTVK01000001
1_VKOE01000001_02250,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VKOE01000001
1_NSZU01000001_02939,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSZU01000001
1_CAADQC010000001_04561,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADQC010000001
1_CAADPA010000001_00245,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADPA010000001
1_VLOE01000100_04140,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_VLOE01000100
1_SDAA01000001_05333,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SDAA01000001
1_SCYG01000001_01170,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SCYG01000001
1_FRJT01000153_01963,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRJT01000153
1_RHSR01000010_04748,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RHSR01000010
9_LZDG02000001_03570,unannotated protein,52,376,0,94.71,86.902,99,0.0,725.0,pao1_fabv,9_LZDG02000001
1_NIOX01000100_05298,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NIOX01000100
1_022591_03025,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_022591
1_NSZT01000001_00241,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSZT01000001
1_JTQD01000001_03595,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTQD01000001
1_FRGC01000142_01046,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRGC01000142
47_PYJM01000001_00635,unannotated protein,83,357,0,89.92,79.093,99,0.0,664.0,pao1_fabv,47_PYJM01000001
1_LLUZ01000001_04008,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLUZ01000001
1_LRZR01000001_03635,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LRZR01000001
1_LCSM01000001_02428,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LCSM01000001
9_MVOL01000001_03496,unannotated protein,89,351,0,88.41,77.582,99,0.0,652.0,pao1_fabv,9_MVOL01000001
1_RXDH01000001_02662,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXDH01000001
1_SCWW01000001_00864,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SCWW01000001
1_RWUI01000001_00360,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWUI01000001
1_CVWC01000001_04797,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVWC01000001
1_CTDA01000001_04749,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CTDA01000001
1_QORC01000045_06374,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QORC01000045
24_AMZE01000001_01725,unannotated protein,156,308,5,77.78,59.343,98,1.6199999999999987e-171,482.0,pao1_fabv,24_AMZE01000001
1_RWQC01000001_02020,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWQC01000001
16_FMCZ01000022_00673,unannotated protein,82,356,0,89.67,79.345,99,0.0,663.0,pao1_fabv,16_FMCZ01000022
11_PVUK01000100_00879,unannotated protein,96,347,1,87.19,75.628,100,0.0,621.0,pao1_fabv,11_PVUK01000100
9_QKLM01000001_02869,unannotated protein,83,357,0,89.92,79.093,99,0.0,664.0,pao1_fabv,9_QKLM01000001
1_CAADOA010000001_00473,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CAADOA010000001
1_RXDA01000001_04259,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXDA01000001
1_KI518781_00950,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI518781
9_KV828530_01737,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,9_KV828530
1_RAEH01000140_03215,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAEH01000140
47_CP022097_04509,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,47_CP022097
1_QZXO01000089_03562,unannotated protein,3,397,0,99.75,99.246,100,0.0,809.0,pao1_fabv,1_QZXO01000089
1_CP041008_03165,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP041008
1_LLLR01000001_04391,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLLR01000001
1_QFTE01000001_02437,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QFTE01000001
1_JVWH01000245_01651,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JVWH01000245
1_LJZH01000001_02896,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LJZH01000001
1_LRZI01000001_03241,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRZI01000001
1_FRFP01000094_02444,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_FRFP01000094
1_RXBV01000001_00404,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_RXBV01000001
1_NSZN01000001_00838,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSZN01000001
1_RAGA01000067_04954,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_RAGA01000067
9_PJQC01000176_02339,unannotated protein,152,299,12,74.75,59.0,98,1.739999999999999e-159,452.0,pao1_fabv,9_PJQC01000176
1_CBXZ010000001_01987,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CBXZ010000001
9_LMKI01000001_00175,unannotated protein,97,347,1,87.19,75.377,100,0.0,623.0,pao1_fabv,9_LMKI01000001
1_RWUK01000001_00420,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWUK01000001
24_QWEF01000001_04624,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.999999999999999e-167,472.0,pao1_fabv,24_QWEF01000001
1_FRIQ01000160_01384,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_FRIQ01000160
1_RRBV01000100_02951,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RRBV01000100
1_LOHI01000001_01892,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LOHI01000001
1_LR134330_03679,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LR134330
16_CP027747_02614,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,16_CP027747
1_MZND01000100_03399,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MZND01000100
1_CP014948_02000,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_CP014948
1_CAADQG010000001_01691,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_CAADQG010000001
1_RAAR01000058_02192,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RAAR01000058
1_RXEI01000001_03658,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXEI01000001
1_JDVE01000001_04982,unannotated protein,4,397,0,99.75,98.995,100,0.0,809.0,pao1_fabv,1_JDVE01000001
1_QZZL01000388_03800,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QZZL01000388
1_NQYY01000010_03914,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQYY01000010
1_KK213219_01256,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KK213219
1_MCMU01000001_03546,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MCMU01000001
1_CUWW01000001_00987,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUWW01000001
1_FRVO01000145_01418,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRVO01000145
1_CVWB01000001_04644,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVWB01000001
1_LLQM01000001_04062,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLQM01000001
34_VDNH01000010_02211,unannotated protein,145,311,5,78.54,62.121,98,3.459999999999999e-177,496.0,pao1_fabv,34_VDNH01000010
1_WUDC01000100_04143,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_WUDC01000100
1_NSVP01000001_00651,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSVP01000001
1_CP012583_02109,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_CP012583
1_NFFQ01000100_05995,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFFQ01000100
9_OBDU01000027_00507,unannotated protein,151,309,5,78.03,60.606,98,2.1299999999999987e-168,474.0,pao1_fabv,9_OBDU01000027
1_LLVF01000001_03628,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLVF01000001
65_RXHV01000001_03067,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,65_RXHV01000001
1_NSVJ01000001_05249,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSVJ01000001
1_QVDJ01000099_03990,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVDJ01000099
9_NEIG01000001_03391,unannotated protein,156,308,5,77.78,59.343,98,8.939999999999995e-166,468.0,pao1_fabv,9_NEIG01000001
1_RWVC01000001_05079,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWVC01000001
1_LCWH01000001_02358,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LCWH01000001
1_NSZX01000001_00549,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSZX01000001
1_RAFA01000190_05378,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RAFA01000190
1_QBEC01000072_01683,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_QBEC01000072
1_PXUH01000396_05168,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_PXUH01000396
1_LLRJ01000001_02764,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLRJ01000001
1_LCSX01000001_00337,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LCSX01000001
9_POGL01000100_02086,unannotated protein,83,349,0,87.69,79.146,100,0.0,660.0,pao1_fabv,9_POGL01000100
1_NSQJ01000001_04372,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSQJ01000001
1_KI518883_02018,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI518883
1_CP034244_02069,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP034244
1_JTZD01000001_02635,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_JTZD01000001
1_RACQ01000075_00911,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RACQ01000075
1_NSPC01000001_02767,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSPC01000001
34_CP022562_04581,unannotated protein,151,309,5,78.03,60.606,98,2.659999999999998e-168,474.0,pao1_fabv,34_CP022562
1_NINO01000001_02922,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NINO01000001
1_FRQW01001328_03792,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRQW01001328
1_LFMR01000001_01465,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LFMR01000001
1_VIIE01000100_01828,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIIE01000100
1_CP014999_02046,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP014999
1_CAADPJ010000001_04835,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADPJ010000001
9_CP033104_00999,unannotated protein,151,309,5,78.03,60.606,98,2.659999999999998e-168,474.0,pao1_fabv,9_CP033104
1_CTCO01000001_05663,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CTCO01000001
1_LLOZ01000001_04155,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLOZ01000001
1_RWSG01000001_03641,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWSG01000001
9_KV793280_04189,unannotated protein,155,309,5,78.03,59.596,98,2.3899999999999983e-172,484.0,pao1_fabv,9_KV793280
1_CUXI01000001_01051,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUXI01000001
9_MUHV01000001_03645,unannotated protein,56,375,0,94.46,85.89399999999998,99,0.0,718.0,pao1_fabv,9_MUHV01000001
65_KN360950_00273,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,65_KN360950
1_MCMJ01000001_04057,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_MCMJ01000001
1_RXEZ01000001_04190,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXEZ01000001
1_KI519266_01345,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI519266
1_RWVF01000001_00261,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RWVF01000001
1_JPQQ01000001_02923,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JPQQ01000001
9_POFV01000100_02419,unannotated protein,100,347,1,87.19,74.623,100,0.0,619.0,pao1_fabv,9_POFV01000100
1_FRTR01000225_01042,unannotated protein,1,397,0,99.75,99.749,100,0.0,811.0,pao1_fabv,1_FRTR01000225
1_RWMG01000001_00952,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWMG01000001
1_NSQD01000001_03815,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSQD01000001
1_CABITQ010000001_00923,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CABITQ010000001
1_VAVX01000001_03532,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VAVX01000001
1_RXUE01000001_01660,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXUE01000001
1_SUNF01000001_05315,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SUNF01000001
1_SCZZ01000001_01875,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SCZZ01000001
1_SBJT01000001_00795,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SBJT01000001
1_WUDO01000100_01367,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_WUDO01000100
9_ARUR01000001_00576,unannotated protein,153,308,5,77.78,60.101000000000006,98,1.1599999999999992e-167,474.0,pao1_fabv,9_ARUR01000001
1_KK213154_03691,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KK213154
1_RXUG01000001_00417,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RXUG01000001
1_RXEU01000001_02718,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXEU01000001
9_FOAE01000012_01076,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,9_FOAE01000012
1_SCWT01000001_04498,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SCWT01000001
58_QANO01000198_00328,unannotated protein,154,308,5,77.78,59.848,98,2.369999999999999e-166,469.0,pao1_fabv,58_QANO01000198
1_FROS01000150_02633,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FROS01000150
1_PPDW01000001_02467,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_PPDW01000001
1_VJNJ01000010_03158,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VJNJ01000010
9_PPSJ01000100_02084,unannotated protein,153,309,5,78.03,60.101000000000006,98,2.4199999999999985e-167,472.0,pao1_fabv,9_PPSJ01000100
1_CP041354_01968,unannotated protein,4,398,0,100.0,98.995,100,0.0,809.0,pao1_fabv,1_CP041354
1_FRVX01000355_04888,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRVX01000355
1_NSRZ01000001_01087,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSRZ01000001
1_QZXE01000234_02552,unannotated protein,2,398,0,100.0,99.497,100,0.0,812.0,pao1_fabv,1_QZXE01000234
1_NSZS01000001_05153,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSZS01000001
1_LEHT01000001_00409,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEHT01000001
1_FRPZ01000109_03144,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRPZ01000109
9_FWXQ01000024_01307,unannotated protein,151,309,5,78.03,60.606,98,2.189999999999998e-168,474.0,pao1_fabv,9_FWXQ01000024
1_SEMM01000001_00963,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SEMM01000001
1_RWZU01000001_04991,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWZU01000001
1_CVWQ01000001_06149,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVWQ01000001
1_LRZH01000001_03201,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRZH01000001
1_NSTM01000001_02341,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSTM01000001
9_KZ672808_02491,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,9_KZ672808
1_RXCQ01000001_00233,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXCQ01000001
1_JTSR01000001_04325,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTSR01000001
1_NKYB01000086_05827,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NKYB01000086
1_QDGN01000001_00643,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QDGN01000001
1_RACD01000124_02365,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RACD01000124
1_LLNY01000001_04519,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLNY01000001
1_NSQN01000001_00387,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSQN01000001
11_T01000003_04448,unannotated protein,97,347,0,87.19,75.628,100,0.0,629.0,pao1_fabv,11_T01000003
38_LVWZ01000001_00921,unannotated protein,63,239,1,86.59,76.812,69,6.059999999999997e-154,433.0,pao1_fabv,38_LVWZ01000001
38_LVWZ01000001_00922,unannotated protein,35,100,0,86.96,69.565,29,2.1199999999999996e-55,176.0,pao1_fabv,38_LVWZ01000001
1_RWPS01000001_02968,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWPS01000001
1_RABV01000255_00456,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RABV01000255
11_O01000093_02503,unannotated protein,96,348,0,87.44,75.87899999999998,100,0.0,630.0,pao1_fabv,11_O01000093
50_MDFJ01000001_04582,unannotated protein,96,347,1,87.19,75.628,100,0.0,622.0,pao1_fabv,50_MDFJ01000001
1_RABC01000073_00301,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RABC01000073
1_JUAP01000001_02175,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JUAP01000001
9_PPSC01000100_04764,unannotated protein,83,354,0,89.17,79.093,99,0.0,658.0,pao1_fabv,9_PPSC01000100
88_008027_04215,unannotated protein,154,302,7,76.46,59.24100000000001,98,1.3799999999999988e-162,460.0,pao1_fabv,88_008027
1_RWPA01000001_00238,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWPA01000001
1_JTRV01000001_01490,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTRV01000001
1_LRYN01000001_06172,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRYN01000001
1_NQZM01000010_00945,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQZM01000010
1_QZYN01000172_03873,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QZYN01000172
4_UVYN01000113_00958,unannotated protein,96,349,0,87.69,75.87899999999998,100,0.0,633.0,pao1_fabv,4_UVYN01000113
1_RWVH01000001_02261,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWVH01000001
1_LDLC01000001_00558,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDLC01000001
1_FNLS01000001_03114,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FNLS01000001
1_NSTL01000001_05461,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSTL01000001
1_NSNW01000001_00427,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSNW01000001
1_JTPI01000001_03718,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTPI01000001
1_MAZW01000023_00757,unannotated protein,2,396,0,99.5,99.497,100,0.0,809.0,pao1_fabv,1_MAZW01000023
1_MBMI01000044_03374,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MBMI01000044
1_RWNU01000001_02478,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWNU01000001
1_VCOV01000001_04090,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_VCOV01000001
1_RXTR01000001_01400,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXTR01000001
9_AZVQ01000001_02875,unannotated protein,151,309,5,78.03,60.606,98,2.469999999999999e-168,474.0,pao1_fabv,9_AZVQ01000001
73_CP009048_04521,unannotated protein,155,307,7,77.72,58.987,98,1.709999999999999e-165,467.0,pao1_fabv,73_CP009048
24_LVHH01000001_04263,unannotated protein,156,308,5,77.78,59.343,98,1.1499999999999993e-165,468.0,pao1_fabv,24_LVHH01000001
1_QVDS01000100_04325,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVDS01000100
9_VBVZ01001000_05203,unannotated protein,96,347,1,87.19,75.628,100,0.0,624.0,pao1_fabv,9_VBVZ01001000
1_NRAS01000100_03971,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRAS01000100
1_WCHV01000010_04241,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_WCHV01000010
1_NSNC01000001_00361,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSNC01000001
1_LLRF01000001_05902,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLRF01000001
1_AP014622_03298,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_AP014622
9_BCAR01000001_04921,unannotated protein,157,308,5,77.78,59.091,98,4.139999999999998e-165,466.0,pao1_fabv,9_BCAR01000001
1_LJZB01000001_03042,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LJZB01000001
1_RXTB01000001_00732,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXTB01000001
1_NRAI01000010_00170,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRAI01000010
1_RWRF01000001_04077,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RWRF01000001
1_CAADKS010000001_05427,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CAADKS010000001
1_LYLY01000001_03508,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LYLY01000001
1_NRFR01000100_01157,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRFR01000100
1_RXTM01000001_00371,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXTM01000001
1_LYTX01000100_03628,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LYTX01000100
1_MWYQ01000001_00857,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MWYQ01000001
1_FRHH01000126_05278,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHH01000126
160_AKBP01000001_03074,unannotated protein,79,350,0,87.94,80.15100000000002,100,0.0,654.0,pao1_fabv,160_AKBP01000001
9_KV829934_05235,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,9_KV829934
1_SCZS01000001_06396,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SCZS01000001
1_RHTB01000100_04189,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RHTB01000100
