"mod_species","ani","subject","clade","subclade"
"aeruginosa",98.7633,"GCF_002330955.1_ASM233095v1_genomic.fna","aeruginosa",""
"aeruginosa",98.762,"GCF_000629425.1_Pseu_aeru_BWH058_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7617,"GCF_002312295.1_ASM231229v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7608,"GCF_002964275.1_ASM296427v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7606,"GCF_002312335.1_ASM231233v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7603,"GCF_001374215.1_287_10Pc_5_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7601,"GCF_002237425.1_ASM223742v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7598,"GCF_003312935.1_ASM331293v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7592,"GCF_000794585.1_AZPAE14692_genomic.fna","aeruginosa",""
"aeruginosa",98.7588,"GCF_003669825.1_ASM366982v1_genomic.fna","aeruginosa",""
"aeruginosa",98.758,"GCF_000520315.1_Pseu_aeru_BWHPSA044_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.758,"GCF_000791365.1_AZPAE15026_genomic.fna","aeruginosa",""
"aeruginosa",98.7578,"GCF_000480645.1_Pseu_aeru_BL25_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7576,"GCF_001554785.1_ASM155478v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7574,"GCF_003584985.1_ASM358498v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7572,"GCF_000481165.1_Pseu_aeru_BWH027_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.757,"GCF_003324255.1_ASM332425v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7554,"GCF_000790345.1_AZPAE15039_genomic.fna","aeruginosa",""
"aeruginosa",98.7553,"GCF_001554455.1_ASM155445v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7544,"GCF_001454165.1_WH-SGI-V-07293_genomic.fna","aeruginosa",""
"aeruginosa",98.7544,"GCF_003412165.1_ASM341216v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7534,"GCF_003633365.1_ASM363336v1_genomic.fna","aeruginosa",""
"aeruginosa",98.753,"GCF_001452155.1_WH-SGI-V-07636_genomic.fna","aeruginosa",""
"aeruginosa",98.7529,"GCF_001722005.2_ASM172200v2_genomic.fna","aeruginosa",""
"aeruginosa",98.7512,"GCF_003340635.1_ASM334063v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7498,"GCF_000520435.1_Pseu_aeru_BWHPSA038_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7497,"GCF_003698745.1_ASM369874v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7492,"GCF_001554305.1_ASM155430v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7492,"GCF_000795425.1_AZPAE13848_genomic.fna","aeruginosa",""
"aeruginosa",98.7487,"GCF_002263545.1_ASM226354v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7487,"GCF_002223805.1_ASM222380v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7479,"GCF_002312145.1_ASM231214v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7477,"GCF_002330255.1_ASM233025v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7477,"GCF_002325945.1_ASM232594v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7476,"GCF_001554575.1_ASM155457v1_genomic.fna","aeruginosa",""
"aeruginosa",98.747,"GCF_003633075.1_ASM363307v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7468,"GCF_001453835.1_WH-SGI-V-07255_genomic.fna","aeruginosa",""
"aeruginosa",98.746,"GCF_003633285.1_ASM363328v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7457,"GCF_001065035.1_ASM106503v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7454,"GCF_002263575.1_ASM226357v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7452,"GCF_001454085.1_WH-SGI-V-07574_genomic.fna","aeruginosa",""
"aeruginosa",98.7451,"GCF_000795145.1_AZPAE14816_genomic.fna","aeruginosa",""
"aeruginosa",98.7451,"GCF_002331985.1_ASM233198v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7451,"GCF_002237405.1_ASM223740v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7447,"GCF_000629385.1_Pseu_aeru_BWH060_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.744,"GCF_002312675.1_ASM231267v1_genomic.fna","aeruginosa",""
"aeruginosa",98.744,"GCF_001373975.1_251_10Pc_2_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7439,"GCF_001554805.1_ASM155480v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7437,"GCF_001909615.1_ASM190961v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7436,"GCF_003611345.1_ASM361134v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7436,"GCF_003332645.1_ASM333264v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7431,"GCF_002326045.1_ASM232604v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7428,"GCF_001451295.1_WH-SGI-V-07408_genomic.fna","aeruginosa",""
"aeruginosa",98.7427,"GCF_002312645.1_ASM231264v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7423,"GCF_000790585.1_AZPAE15024_genomic.fna","aeruginosa",""
"aeruginosa",98.7422,"GCF_000480845.1_Pseu_aeru_BL15_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.742,"GCF_001921005.1_TRN6592_genomic.fna","aeruginosa",""
"aeruginosa",98.741,"GCF_003411275.1_ASM341127v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7409,"GCF_000404265.1_Pseu_aeru_PA14_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7399,"GCF_001516365.2_ASM151636v2_genomic.fna","aeruginosa",""
"aeruginosa",98.7389,"GCF_001454365.1_WH-SGI-V-07313_genomic.fna","aeruginosa",""
"aeruginosa",98.7387,"GCF_000988505.1_ASM98850v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7383,"GCF_001374015.1_256_15_311Gb_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7381,"GCF_002312135.1_ASM231213v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7381,"GCF_001373875.1_246_Rw30_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7379,"GCF_001469435.2_ASM146943v3_genomic.fna","aeruginosa",""
"aeruginosa",98.7377,"GCF_001373655.1_235_Rw146_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7375,"GCF_001921065.1_TRN6601_genomic.fna","aeruginosa",""
"aeruginosa",98.737,"GCF_000789625.1_AZPAE14842_genomic.fna","aeruginosa",""
"aeruginosa",98.7369,"GCF_001813485.1_ASM181348v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7368,"GCF_001452105.1_WH-SGI-V-07633_genomic.fna","aeruginosa",""
"aeruginosa",98.7353,"GCF_001374675.1_224_Rw192_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7352,"GCF_001374635.1_222_Rw18_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.735,"GCF_002287725.2_ASM228772v2_genomic.fna","aeruginosa",""
"aeruginosa",98.7349,"GCF_000790985.1_AZPAE15045_genomic.fna","aeruginosa",""
"aeruginosa",98.7347,"GCF_001374655.1_223_Rw138_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7342,"GCF_001374855.1_233_15_321Bb_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7341,"GCF_001374475.1_214_Tsb_9_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.734,"GCF_000481585.1_Pseu_aeru_BWH006_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.734,"GCF_003143815.1_ASM314381v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7337,"GCF_001374795.1_230_15Pc_4_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7336,"GCF_001373615.1_213_Tsb_1_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7335,"GCF_001451145.1_WH-SGI-V-07407_genomic.fna","aeruginosa",""
"aeruginosa",98.7334,"GCF_001444915.1_ASM144491v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7334,"GCF_002263615.1_ASM226361v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7334,"GCF_000506805.1_P_aeruginosa_VRFPA07_genomic.fna","aeruginosa",""
"aeruginosa",98.7331,"GCF_001451425.1_WH-SGI-V-07421_genomic.fna","aeruginosa",""
"aeruginosa",98.733,"GCF_000359505.1_ASM35950v1_genomic.fna","aeruginosa",""
"aeruginosa",98.733,"GCF_001874975.1_ASM187497v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7325,"GCF_000792975.1_AZPAE15015_genomic.fna","aeruginosa",""
"aeruginosa",98.7324,"GCF_002812905.2_ASM281290v2_genomic.fna","aeruginosa",""
"aeruginosa",98.7324,"GCF_002812905.1_ASM281290v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7324,"GCF_002812925.1_ASM281292v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7321,"GCF_000014625.1_ASM1462v1_genomic.fna","aeruginosa",""
"aeruginosa",98.732,"GCF_000982125.1_ASM98212v1_genomic.fna","aeruginosa",""
"aeruginosa",98.732,"GCF_003060845.1_ASM306084v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7319,"GCF_001374755.1_228_10Pc_8_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7318,"GCF_000215795.4_PA15_miseq_genomic.fna","aeruginosa",""
"aeruginosa",98.7316,"GCF_000793685.1_AZPAE14932_genomic.fna","aeruginosa",""
"aeruginosa",98.731,"GCF_001375075.1_264_12_5Pc_1_2_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7309,"GCF_000789495.1_AZPAE15035_genomic.fna","aeruginosa",""
"aeruginosa",98.7305,"GCF_001374695.1_225_Tsb_2_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7303,"GCF_003412125.1_ASM341212v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7303,"GCF_003324555.1_ASM332455v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7301,"GCF_001374815.1_231_15_121B_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7299,"GCF_001374835.1_232_15_221Ba_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7297,"GCF_000629125.1_Pseu_aeru_BWH030_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7297,"GCF_001375035.1_262_2_5Pc_4_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7296,"GCF_000790835.1_AZPAE15047_genomic.fna","aeruginosa",""
"aeruginosa",98.7294,"GCF_000790885.1_AZPAE14892_genomic.fna","aeruginosa",""
"aeruginosa",98.7292,"GCF_001374575.1_219_15_121A_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7291,"GCF_001453125.1_WH-SGI-V-07418_genomic.fna","aeruginosa",""
"aeruginosa",98.7289,"GCF_001374615.1_221_15_321Ba_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7288,"GCF_001452745.1_WH-SGI-V-07707_genomic.fna","aeruginosa",""
"aeruginosa",98.7282,"GCF_000791235.1_AZPAE15027_genomic.fna","aeruginosa",""
"aeruginosa",98.7281,"GCF_002896925.1_MiSeq_genomic.fna","aeruginosa",""
"aeruginosa",98.7277,"GCF_001452935.1_WH-SGI-V-07258_genomic.fna","aeruginosa",""
"aeruginosa",98.7274,"GCF_001374775.1_229_12_5Pc_5_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7272,"GCF_001373995.1_255_15_211Ga_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7271,"GCF_001374435.1_210_Rw11_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7271,"GCF_000284555.1_ASM28455v1_genomic.fna","aeruginosa",""
"aeruginosa",98.727,"GCF_001449925.1_WH-SGI-V-07231_genomic.fna","aeruginosa",""
"aeruginosa",98.7269,"GCF_002326055.1_ASM232605v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7269,"GCF_001450545.1_WH-SGI-V-07176_genomic.fna","aeruginosa",""
"aeruginosa",98.7266,"GCF_001374455.1_211_Rw131_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7264,"GCF_001453705.1_WH-SGI-V-07696_genomic.fna","aeruginosa",""
"aeruginosa",98.7264,"GCF_001454285.1_WH-SGI-V-07306_genomic.fna","aeruginosa",""
"aeruginosa",98.7263,"GCF_002025555.1_PaerP47_vs2.0_genomic.fna","aeruginosa",""
"aeruginosa",98.7261,"GCF_000480865.1_Pseu_aeru_BL14_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7259,"GCF_001444765.1_ASM144476v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7259,"GCF_001554375.1_ASM155437v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7257,"GCF_001375375.1_203_2_5Pc_7_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7257,"GCF_001374415.1_209_15_321Gb_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7256,"GCF_001062995.1_ASM106299v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7255,"GCF_001449765.1_WH-SGI-V-07186_genomic.fna","aeruginosa",""
"aeruginosa",98.7253,"GCF_001452285.1_WH-SGI-V-07644_genomic.fna","aeruginosa",""
"aeruginosa",98.7251,"GCF_001374915.1_254_15Pc_6_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7251,"GCF_001375275.1_274_2_5Pc_5_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.725,"GCF_001453495.1_WH-SGI-V-07648_genomic.fna","aeruginosa",""
"aeruginosa",98.725,"GCF_000791005.1_AZPAE15025_genomic.fna","aeruginosa",""
"aeruginosa",98.7249,"GCF_001374875.1_252_12_5Pc_1_1_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7247,"GCF_001374735.1_227_2_5Pc_9_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7246,"GCF_001452575.1_WH-SGI-V-07694_genomic.fna","aeruginosa",""
"aeruginosa",98.7246,"GCF_003055485.1_ASM305548v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7246,"GCF_000789785.1_AZPAE14850_genomic.fna","aeruginosa",""
"aeruginosa",98.7241,"GCF_001554425.1_ASM155442v1_genomic.fna","aeruginosa",""
"aeruginosa",98.724,"GCF_002330695.1_ASM233069v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7237,"GCF_002085755.1_ASM208575v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7236,"GCF_002263585.1_ASM226358v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7232,"GCF_003633115.1_ASM363311v1_genomic.fna","aeruginosa",""
"aeruginosa",98.723,"GCF_002312195.1_ASM231219v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7229,"GCF_001375155.1_268_15_311Ba_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7229,"GCF_000480885.1_Pseu_aeru_BL13_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7227,"GCF_001375435.1_206_15Pc_2_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7226,"GCF_002025525.1_PaerP37_vs2.0_genomic.fna","aeruginosa",""
"aeruginosa",98.7226,"GCF_002136525.1_ASM213652v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7223,"GCF_001373935.1_249_2_5Pc_3_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7222,"GCF_000793245.1_AZPAE15059_genomic.fna","aeruginosa",""
"aeruginosa",98.7219,"GCF_001373715.1_238_2_5Pc_2_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7219,"GCF_001373595.1_212_Rw184_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7217,"GCF_001375215.1_271_Rw168_2_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7217,"GCF_000520175.1_Pseu_aeru_PS50_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7217,"GCF_001375475.1_208_15_211Bb_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7216,"GCF_000795685.1_AZPAE13879_genomic.fna","aeruginosa",""
"aeruginosa",98.7216,"GCF_001909775.1_ASM190977v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7214,"GCF_001373775.1_241_12_5Pc_6_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7213,"GCF_001874995.1_ASM187499v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7211,"GCF_001373635.1_234_Rw27_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7211,"GCF_001373795.1_242_15Pc_5_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7211,"GCF_001453405.1_WH-SGI-V-07631_genomic.fna","aeruginosa",""
"aeruginosa",98.721,"GCF_002025515.1_PaerP49_vs2.0_genomic.fna","aeruginosa",""
"aeruginosa",98.721,"GCF_001374995.1_260_Rw199_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7208,"GCF_001374935.1_257_Tsb_Bead_Pool_1_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7205,"GCF_000793615.1_AZPAE14905_genomic.fna","aeruginosa",""
"aeruginosa",98.7203,"GCF_001452765.1_WH-SGI-V-07711_genomic.fna","aeruginosa",""
"aeruginosa",98.7203,"GCF_001449645.1_WH-SGI-V-07177_genomic.fna","aeruginosa",""
"aeruginosa",98.7201,"GCF_001374555.1_218_15Pc_3_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.72,"GCF_000795765.1_AZPAE14353_genomic.fna","aeruginosa",""
"aeruginosa",98.7199,"GCF_001375455.1_207_15_111C_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7199,"GCF_003410475.1_ASM341047v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7199,"GCF_002312585.1_ASM231258v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7198,"GCF_000794185.1_AZPAE14830_genomic.fna","aeruginosa",""
"aeruginosa",98.7198,"GCF_003410905.1_ASM341090v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7197,"GCF_000793745.1_AZPAE14920_genomic.fna","aeruginosa",""
"aeruginosa",98.7197,"GCF_001909675.1_ASM190967v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7195,"GCF_000796225.1_AZPAE14422_genomic.fna","aeruginosa",""
"aeruginosa",98.7195,"GCF_001451885.1_WH-SGI-V-07504_genomic.fna","aeruginosa",""
"aeruginosa",98.7195,"GCF_001373815.1_243_15_121C_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7192,"GCF_001373895.1_247_Rw149_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7189,"GCF_001373835.1_244_15_311Ga_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7189,"GCF_001373855.1_245_Tsb_Pool_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7187,"GCF_001373755.1_240_10Pc_9_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7187,"GCF_001375175.1_269_Tsb_Bead_Pool_2_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7187,"GCF_000481805.1_Pseu_aeru_JJ692_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7185,"GCF_001374895.1_253_12_5Pc_7_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7179,"GCF_001375115.1_266_15Pc_7_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7178,"GCF_000793345.1_AZPAE15064_genomic.fna","aeruginosa",""
"aeruginosa",98.7177,"GCF_002312215.1_ASM231221v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7177,"GCF_003410875.1_ASM341087v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7175,"GCF_002330505.1_ASM233050v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7173,"GCF_000792785.1_AZPAE15006_genomic.fna","aeruginosa",""
"aeruginosa",98.7173,"GCF_000481185.1_Pseu_aeru_BWH026_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7172,"GCF_001375135.1_267_15_211Gb_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7171,"GCF_001374595.1_220_15_221Ga_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7169,"GCF_002326025.1_ASM232602v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7168,"GCF_002330315.1_ASM233031v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7167,"GCF_001554395.1_ASM155439v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7167,"GCF_001374495.1_215_2_5Pc_8_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7166,"GCF_001064905.1_ASM106490v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7165,"GCF_001452445.1_WH-SGI-V-07685_genomic.fna","aeruginosa",""
"aeruginosa",98.7164,"GCF_001373675.1_236_Rw196_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7164,"GCF_001452215.1_WH-SGI-V-07641_genomic.fna","aeruginosa",""
"aeruginosa",98.7161,"GCF_003585105.1_ASM358510v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7161,"GCF_001374955.1_258_Rw99_contgs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7159,"GCF_003412225.1_ASM341222v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7158,"GCF_001375355.1_202_Tsb_8_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7156,"GCF_001374515.1_216_10Pc_7_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7148,"GCF_002193655.1_ASM219365v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7147,"GCF_001373735.1_239_10Pc_1_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7147,"GCF_001373695.1_237_Tsb_3_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7147,"GCF_001374535.1_217_12_5Pc_4_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7145,"GCF_002134845.1_ASM213484v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7142,"GCF_000792475.1_AZPAE14991_genomic.fna","aeruginosa",""
"aeruginosa",98.7141,"GCF_001374375.1_295_Rw176_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7141,"GCF_000789635.1_AZPAE14843_genomic.fna","aeruginosa",""
"aeruginosa",98.7141,"GCF_001375235.1_272_Rw200_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.714,"GCF_001452675.1_WH-SGI-V-07703_genomic.fna","aeruginosa",""
"aeruginosa",98.714,"GCF_001874805.1_ASM187480v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7139,"GCF_000792385.1_AZPAE14987_genomic.fna","aeruginosa",""
"aeruginosa",98.7138,"GCF_001453565.1_WH-SGI-V-07679_genomic.fna","aeruginosa",""
"aeruginosa",98.7137,"GCF_003632405.1_ASM363240v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7137,"GCF_003411785.2_ASM341178v2_genomic.fna","aeruginosa",""
"aeruginosa",98.7137,"GCF_000790405.1_AZPAE14874_genomic.fna","aeruginosa",""
"aeruginosa",98.7134,"GCF_001375395.1_204_10Pc_6_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7134,"GCF_001450675.1_WH-SGI-V-07227_genomic.fna","aeruginosa",""
"aeruginosa",98.7134,"GCF_001374715.1_226_2_5Pc_1_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7134,"GCF_001374975.1_259_Rw151_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7131,"GCF_002239545.1_ASM223954v1_genomic.fna","aeruginosa",""
"aeruginosa",98.713,"GCF_001373915.1_248_Rw198_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7129,"GCF_002189115.1_ASM218911v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7129,"GCF_001375195.1_270_Rw109_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7128,"GCF_000793955.1_AZPAE15034_genomic.fna","aeruginosa",""
"aeruginosa",98.7128,"GCF_001451725.1_WH-SGI-V-07493_genomic.fna","aeruginosa",""
"aeruginosa",98.7124,"GCF_001076545.1_ASM107654v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7123,"GCF_001375055.1_263_10Pc_3_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7122,"GCF_002866725.1_ASM286672v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7121,"GCF_002331995.1_ASM233199v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7119,"GCF_001721845.1_ASM172184v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7118,"GCF_000480825.1_Pseu_aeru_BL16_V1_genomic.fna","aeruginosa",""
"aeruginosa",98.7118,"GCF_001373955.1_249_Tsb_4_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7117,"GCF_002332085.1_ASM233208v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7117,"GCF_001375095.1_265_12_5Pc_8_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7117,"GCF_001921125.1_TRN6635_genomic.fna","aeruginosa",""
"aeruginosa",98.7116,"GCF_001452465.1_WH-SGI-V-07687_genomic.fna","aeruginosa",""
"aeruginosa",98.7115,"GCF_001063615.1_ASM106361v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7114,"GCF_001452305.1_WH-SGI-V-07645_genomic.fna","aeruginosa",""
"aeruginosa",98.7112,"GCF_001375415.1_205_12_5Pc_3_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7108,"GCF_000793915.1_AZPAE14906_genomic.fna","aeruginosa",""
"aeruginosa",98.7107,"GCF_002188505.1_ASM218850v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7103,"GCF_001451125.1_WH-SGI-V-07406_genomic.fna","aeruginosa",""
"aeruginosa",98.7101,"GCF_001451745.1_WH-SGI-V-07494_genomic.fna","aeruginosa",""
"aeruginosa",98.71,"GCF_003633245.1_ASM363324v1_genomic.fna","aeruginosa",""
"aeruginosa",98.71,"GCF_002201225.1_ASM220122v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7096,"GCF_002312245.1_ASM231224v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7096,"GCF_001374075.1_279_15_211Gc_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",98.7095,"GCF_001449585.1_WH-SGI-V-07172_genomic.fna","aeruginosa",""
"aeruginosa",98.7094,"GCF_002330425.1_ASM233042v1_genomic.fna","aeruginosa",""
"aeruginosa",98.7091,"GCF_001809805.1_ASM180980v1_genomic.fna","aeruginosa",""
"aeruginosa",98.709,"GCF_001453285.1_WH-SGI-V-07507_genomic.fna","aeruginosa",""
