query,subject,ani,matches,total
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791235.1_AZPAE15027_genomic.fna,98.7282,1983,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002896925.1_MiSeq_genomic.fna,98.7281,1994,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452935.1_WH-SGI-V-07258_genomic.fna,98.7277,2005,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374775.1_229_12_5Pc_5_contigs_500_genomic.fna,98.7274,1974,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373995.1_255_15_211Ga_contigs_500_genomic.fna,98.7272,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374435.1_210_Rw11_contigs_500_genomic.fna,98.7271,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000284555.1_ASM28455v1_genomic.fna,98.7271,1996,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001449925.1_WH-SGI-V-07231_genomic.fna,98.727,1986,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002326055.1_ASM232605v1_genomic.fna,98.7269,1992,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450545.1_WH-SGI-V-07176_genomic.fna,98.7269,1960,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374455.1_211_Rw131_contigs_500_genomic.fna,98.7266,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453705.1_WH-SGI-V-07696_genomic.fna,98.7264,1963,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001454285.1_WH-SGI-V-07306_genomic.fna,98.7264,1867,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002025555.1_PaerP47_vs2.0_genomic.fna,98.7263,1938,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000480865.1_Pseu_aeru_BL14_V1_genomic.fna,98.7261,2000,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001444765.1_ASM144476v1_genomic.fna,98.7259,1954,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001554375.1_ASM155437v1_genomic.fna,98.7259,1952,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375375.1_203_2_5Pc_7_contigs_500_genomic.fna,98.7257,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374415.1_209_15_321Gb_contigs_500_genomic.fna,98.7257,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001062995.1_ASM106299v1_genomic.fna,98.7256,1970,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001449765.1_WH-SGI-V-07186_genomic.fna,98.7255,1963,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452285.1_WH-SGI-V-07644_genomic.fna,98.7253,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374915.1_254_15Pc_6_contigs_500_genomic.fna,98.7251,1970,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375275.1_274_2_5Pc_5_contigs_500_genomic.fna,98.7251,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453495.1_WH-SGI-V-07648_genomic.fna,98.725,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791005.1_AZPAE15025_genomic.fna,98.725,1989,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374875.1_252_12_5Pc_1_1_contigs_500_genomic.fna,98.7249,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374735.1_227_2_5Pc_9_contigs_500_genomic.fna,98.7247,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452575.1_WH-SGI-V-07694_genomic.fna,98.7246,1965,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003055485.1_ASM305548v1_genomic.fna,98.7246,1981,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000789785.1_AZPAE14850_genomic.fna,98.7246,1955,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001554425.1_ASM155442v1_genomic.fna,98.7241,1937,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330695.1_ASM233069v1_genomic.fna,98.72399999999999,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002085755.1_ASM208575v1_genomic.fna,98.7237,1986,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002263585.1_ASM226358v1_genomic.fna,98.7236,1987,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003633115.1_ASM363311v1_genomic.fna,98.7232,1946,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002312195.1_ASM231219v1_genomic.fna,98.723,1985,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375155.1_268_15_311Ba_contigs_500_genomic.fna,98.7229,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000480885.1_Pseu_aeru_BL13_V1_genomic.fna,98.7229,2011,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375435.1_206_15Pc_2_contigs_500_genomic.fna,98.7227,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002025525.1_PaerP37_vs2.0_genomic.fna,98.7226,1928,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002136525.1_ASM213652v1_genomic.fna,98.7226,1963,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373935.1_249_2_5Pc_3_contigs_500_genomic.fna,98.7223,1975,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793245.1_AZPAE15059_genomic.fna,98.7222,1949,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373715.1_238_2_5Pc_2_contigs_500_genomic.fna,98.7219,1975,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373595.1_212_Rw184_contigs_500_genomic.fna,98.7219,1976,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375215.1_271_Rw168_2_contigs_500_genomic.fna,98.7217,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000520175.1_Pseu_aeru_PS50_V1_genomic.fna,98.7217,2012,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375475.1_208_15_211Bb_contigs_500_genomic.fna,98.7217,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795685.1_AZPAE13879_genomic.fna,98.7216,1945,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001909775.1_ASM190977v1_genomic.fna,98.7216,1919,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373775.1_241_12_5Pc_6_contigs_500_genomic.fna,98.7214,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001874995.1_ASM187499v1_genomic.fna,98.7213,1949,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373635.1_234_Rw27_contigs_500_genomic.fna,98.7211,1967,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373795.1_242_15Pc_5_contigs_500_genomic.fna,98.7211,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453405.1_WH-SGI-V-07631_genomic.fna,98.7211,1989,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002025515.1_PaerP49_vs2.0_genomic.fna,98.721,1913,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374995.1_260_Rw199_contigs_500_genomic.fna,98.721,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374935.1_257_Tsb_Bead_Pool_1_contigs_500_genomic.fna,98.7208,1970,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793615.1_AZPAE14905_genomic.fna,98.7205,1957,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452765.1_WH-SGI-V-07711_genomic.fna,98.7203,1983,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001449645.1_WH-SGI-V-07177_genomic.fna,98.7203,1966,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374555.1_218_15Pc_3_contigs_500_genomic.fna,98.7201,1976,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795765.1_AZPAE14353_genomic.fna,98.72,1957,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375455.1_207_15_111C_contigs_500_genomic.fna,98.7199,1976,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003410475.1_ASM341047v1_genomic.fna,98.7199,1963,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002312585.1_ASM231258v1_genomic.fna,98.7199,1988,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000794185.1_AZPAE14830_genomic.fna,98.7198,1954,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003410905.1_ASM341090v1_genomic.fna,98.7198,1911,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793745.1_AZPAE14920_genomic.fna,98.7197,1970,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001909675.1_ASM190967v1_genomic.fna,98.7197,1928,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000796225.1_AZPAE14422_genomic.fna,98.7195,1958,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451885.1_WH-SGI-V-07504_genomic.fna,98.7195,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373815.1_243_15_121C_contigs_500_genomic.fna,98.7195,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373895.1_247_Rw149_contigs_500_genomic.fna,98.7192,1972,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373835.1_244_15_311Ga_contigs_500_genomic.fna,98.7189,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373855.1_245_Tsb_Pool_contigs_500_genomic.fna,98.7189,1975,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373755.1_240_10Pc_9_contigs_500_genomic.fna,98.7187,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375175.1_269_Tsb_Bead_Pool_2_contigs_500_genomic.fna,98.7187,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000481805.1_Pseu_aeru_JJ692_V1_genomic.fna,98.7187,2002,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374895.1_253_12_5Pc_7_contigs_500_genomic.fna,98.7185,1975,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375115.1_266_15Pc_7_contigs_500_genomic.fna,98.7179,1975,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793345.1_AZPAE15064_genomic.fna,98.7178,1943,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002312215.1_ASM231221v1_genomic.fna,98.7177,1988,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003410875.1_ASM341087v1_genomic.fna,98.7177,1955,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330505.1_ASM233050v1_genomic.fna,98.7175,1982,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000792785.1_AZPAE15006_genomic.fna,98.7173,1954,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000481185.1_Pseu_aeru_BWH026_V1_genomic.fna,98.7173,1972,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375135.1_267_15_211Gb_contigs_500_genomic.fna,98.7172,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374595.1_220_15_221Ga_contigs_500_genomic.fna,98.7171,1974,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002326025.1_ASM232602v1_genomic.fna,98.7169,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330315.1_ASM233031v1_genomic.fna,98.7168,1958,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001554395.1_ASM155439v1_genomic.fna,98.7167,1960,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374495.1_215_2_5Pc_8_contigs_500_genomic.fna,98.7167,1974,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001064905.1_ASM106490v1_genomic.fna,98.7166,1985,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452445.1_WH-SGI-V-07685_genomic.fna,98.7165,1989,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373675.1_236_Rw196_contigs_500_genomic.fna,98.7164,1976,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452215.1_WH-SGI-V-07641_genomic.fna,98.7164,1970,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003585105.1_ASM358510v1_genomic.fna,98.7161,1911,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374955.1_258_Rw99_contgs_500_genomic.fna,98.7161,1976,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003412225.1_ASM341222v1_genomic.fna,98.7159,1813,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375355.1_202_Tsb_8_contigs_500_genomic.fna,98.7158,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374515.1_216_10Pc_7_contigs_500_genomic.fna,98.7156,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002193655.1_ASM219365v1_genomic.fna,98.7148,1968,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373735.1_239_10Pc_1_contigs_500_genomic.fna,98.7147,1968,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373695.1_237_Tsb_3_contigs_500_genomic.fna,98.7147,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374535.1_217_12_5Pc_4_contigs_500_genomic.fna,98.7147,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002134845.1_ASM213484v1_genomic.fna,98.7145,1974,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000792475.1_AZPAE14991_genomic.fna,98.7142,1956,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374375.1_295_Rw176_contigs_500_genomic.fna,98.7141,1968,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000789635.1_AZPAE14843_genomic.fna,98.7141,1931,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375235.1_272_Rw200_contigs_500_genomic.fna,98.7141,1980,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452675.1_WH-SGI-V-07703_genomic.fna,98.714,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001874805.1_ASM187480v1_genomic.fna,98.714,1997,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000792385.1_AZPAE14987_genomic.fna,98.7139,1962,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453565.1_WH-SGI-V-07679_genomic.fna,98.7138,1890,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003632405.1_ASM363240v1_genomic.fna,98.7137,1954,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003411785.2_ASM341178v2_genomic.fna,98.7137,1993,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000790405.1_AZPAE14874_genomic.fna,98.7137,1894,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375395.1_204_10Pc_6_contigs_500_genomic.fna,98.7134,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450675.1_WH-SGI-V-07227_genomic.fna,98.7134,1990,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374715.1_226_2_5Pc_1_contigs_500_genomic.fna,98.7134,1975,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374975.1_259_Rw151_contigs_500_genomic.fna,98.7134,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002239545.1_ASM223954v1_genomic.fna,98.7131,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373915.1_248_Rw198_contigs_500_genomic.fna,98.713,1974,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002189115.1_ASM218911v1_genomic.fna,98.7129,1957,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375195.1_270_Rw109_contigs_500_genomic.fna,98.7129,1972,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793955.1_AZPAE15034_genomic.fna,98.7128,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451725.1_WH-SGI-V-07493_genomic.fna,98.7128,1959,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001076545.1_ASM107654v1_genomic.fna,98.7124,1956,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375055.1_263_10Pc_3_contigs_500_genomic.fna,98.7123,1970,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002866725.1_ASM286672v1_genomic.fna,98.7122,1967,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002331995.1_ASM233199v1_genomic.fna,98.7121,1965,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001721845.1_ASM172184v1_genomic.fna,98.7119,2010,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000480825.1_Pseu_aeru_BL16_V1_genomic.fna,98.7118,2026,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001373955.1_249_Tsb_4_contigs_500_genomic.fna,98.7118,1975,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002332085.1_ASM233208v1_genomic.fna,98.7117,1963,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375095.1_265_12_5Pc_8_contigs_500_genomic.fna,98.7117,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001921125.1_TRN6635_genomic.fna,98.7117,1925,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452465.1_WH-SGI-V-07687_genomic.fna,98.7116,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001063615.1_ASM106361v1_genomic.fna,98.7115,1941,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452305.1_WH-SGI-V-07645_genomic.fna,98.7114,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375415.1_205_12_5Pc_3_contigs_500_genomic.fna,98.7112,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793915.1_AZPAE14906_genomic.fna,98.7108,1963,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002188505.1_ASM218850v1_genomic.fna,98.7107,1956,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451125.1_WH-SGI-V-07406_genomic.fna,98.7103,1980,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451745.1_WH-SGI-V-07494_genomic.fna,98.7101,1880,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003633245.1_ASM363324v1_genomic.fna,98.71,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002201225.1_ASM220122v1_genomic.fna,98.71,1940,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002312245.1_ASM231224v1_genomic.fna,98.7096,1984,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374075.1_279_15_211Gc_contigs_500_genomic.fna,98.7096,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001449585.1_WH-SGI-V-07172_genomic.fna,98.7095,1989,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330425.1_ASM233042v1_genomic.fna,98.7094,1983,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001809805.1_ASM180980v1_genomic.fna,98.7091,1961,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453285.1_WH-SGI-V-07507_genomic.fna,98.709,1926,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001454235.1_WH-SGI-V-07297_genomic.fna,98.7086,1992,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003411465.1_ASM341146v1_genomic.fna,98.7083,1930,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001065155.1_ASM106515v1_genomic.fna,98.7083,1976,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453725.1_WH-SGI-V-07698_genomic.fna,98.7081,1989,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000790305.1_AZPAE14870_genomic.fna,98.708,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003055295.1_ASM305529v1_genomic.fna,98.708,1958,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450995.1_WH-SGI-V-07387_genomic.fna,98.708,1967,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451815.1_WH-SGI-V-07498_genomic.fna,98.7079,1966,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003412285.1_ASM341228v1_genomic.fna,98.7078,1961,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450115.1_WH-SGI-V-07368_genomic.fna,98.7078,1961,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795815.1_AZPAE14708_genomic.fna,98.7077,1869,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791485.1_AZPAE14948_genomic.fna,98.7076,1943,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001086635.1_ASM108663v1_genomic.fna,98.7075,1990,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003410555.1_ASM341055v1_genomic.fna,98.7074,1947,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452025.1_WH-SGI-V-07626_genomic.fna,98.7074,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451785.1_WH-SGI-V-07496_genomic.fna,98.7074,1968,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000480725.1_Pseu_aeru_BL21_V1_genomic.fna,98.7072,2014,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000480805.1_Pseu_aeru_BL17_V1_genomic.fna,98.7071,1996,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791385.1_AZPAE15054_genomic.fna,98.7071,1918,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453485.1_WH-SGI-V-07646_genomic.fna,98.70700000000001,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000629525.1_Pseu_aeru_BWH053_V1_genomic.fna,98.7067,2011,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001909495.1_ASM190949v1_genomic.fna,98.7067,1932,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002201405.1_ASM220140v1_genomic.fna,98.7065,1929,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003633335.1_ASM363333v1_genomic.fna,98.7061,1873,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453345.1_WH-SGI-V-07624_genomic.fna,98.7059,1976,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001454595.1_WH-SGI-V-07268_genomic.fna,98.7057,1975,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003698495.1_ASM369849v1_genomic.fna,98.7053,1994,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791495.1_AZPAE14949_genomic.fna,98.7052,1959,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001445005.1_ASM144500v1_genomic.fna,98.705,1906,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001921085.1_TRN6609_genomic.fna,98.7049,1893,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000480705.1_Pseu_aeru_BL22_V1_genomic.fna,98.7049,2018,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001067065.1_ASM106706v1_genomic.fna,98.7047,1917,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000297335.1_ASM29733v1_genomic.fna,98.7044,1941,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002211545.1_ASM221154v1_genomic.fna,98.7043,2012,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793225.1_AZPAE15058_genomic.fna,98.7043,1913,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001921015.1_TRN6594_genomic.fna,98.7041,1919,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001836405.1_ASM183640v1_genomic.fna,98.7033,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453825.1_WH-SGI-V-07251_genomic.fna,98.70299999999999,1989,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001721745.1_ASM172174v1_genomic.fna,98.7025,2017,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795065.1_AZPAE14812_genomic.fna,98.7025,1985,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375015.1_261_Tsb_5_contigs_500_genomic.fna,98.7025,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000794945.1_AZPAE14730_genomic.fna,98.7021,1924,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002134895.1_ASM213489v1_genomic.fna,98.7018,1956,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000829255.1_ASM82925v1_genomic.fna,98.7018,1983,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001454305.1_WH-SGI-V-07309_genomic.fna,98.7018,1951,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002136335.1_ASM213633v1_genomic.fna,98.7017,1954,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452055.1_WH-SGI-V-076137_genomic.fna,98.7015,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000481825.1_Pseu_aeru_S54485_V1_genomic.fna,98.7014,2017,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003632415.1_ASM363241v1_genomic.fna,98.7011,1967,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002136285.1_ASM213628v1_genomic.fna,98.70100000000001,1967,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000233495.1_Pseudomonas_sp_2_1_26_V1_genomic.fna,98.7008,1999,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000790765.1_AZPAE15043_genomic.fna,98.7006,1962,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002025565.1_PaerSD9_vs2.0_genomic.fna,98.7005,1919,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795845.1_AZPAE14372_genomic.fna,98.7004,1964,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000792725.1_AZPAE15003_genomic.fna,98.7003,1952,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001910285.1_ASM191028v1_genomic.fna,98.7002,1932,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003411005.1_ASM341100v1_genomic.fna,98.7001,1937,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001909825.1_ASM190982v1_genomic.fna,98.6995,1898,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453595.1_WH-SGI-V-07683_genomic.fna,98.6995,1967,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001813645.1_ASM181364v1_genomic.fna,98.6994,1966,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000504045.1_ASM50404v1_genomic.fna,98.6992,2021,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002134915.1_ASM213491v1_genomic.fna,98.6992,1952,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000513235.1_MH27_genomic.fna,98.6991,1981,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003410985.1_ASM341098v1_genomic.fna,98.699,1951,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003397565.1_ASM339756v1_genomic.fna,98.699,1952,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003325585.1_ASM332558v1_genomic.fna,98.699,1896,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450505.1_WH-SGI-V-07170_genomic.fna,98.699,1977,2088
