"filename","cleaned_filename","sseqid","stitle","mismatch","positive","gaps","ppos","pident","qcovs","evalue","bitscore","qseqid","mod_species","ani","clade","fabv_pa"
"GCF_000974565.1_ASM97456v1_genomic.fna","1_BBQK01000091","1_BBQK01000091_05959","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.8445,"aeruginosa",1
"GCF_000974625.1_ASM97462v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alcaliphila_group",97.1244,"oleovorans",0
"GCF_000980905.1_ASM98090v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avellanae",95.6158,"syringae",0
"GCF_000981825.1_ASM98182v1_genomic.fna","1_CP011317","1_CP011317_02427","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2456,"aeruginosa",1
"GCF_000982125.1_ASM98212v1_genomic.fna","1_LBIH01000001","1_LBIH01000001_01444","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.732,"aeruginosa",1
"GCF_000982155.1_ASM98215v1_genomic.fna","1_LBIG01000001","1_LBIG01000001_01923","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.3187,"aeruginosa",1
"GCF_000982395.1_P.veronii1YB2v1.0_genomic.fna","48_JGYI01000001","48_JGYI01000001_01719","unannotated protein",95,346,1,86.93,75.879,100,0,625,"pao1_fabv","panacis",98.2027,"none",1
"GCF_000982865.1_ASM98286v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chloritidismutans_group",96.9157,"stutzeri",0
"GCF_000988395.1_ASM98839v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syringae",97.1144,"syringae",0
"GCF_000988505.1_ASM98850v1_genomic.fna","1_CP011369","1_CP011369_02125","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7387,"aeruginosa",1
"GCF_001005765.1_ASM100576v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"psychrophila",99.1664,"fluorescens",0
"GCF_001006445.1_PSl_v01_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"amygdali_group",99.8448,"syringae",0
"GCF_001006455.1_PSt_v01_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"amygdali_group",98.7171,"syringae",0
"GCF_001007005.1_Pseudomonas_sp._strain_CCOS_191_genomic.fna","9_LN847264","9_LN847264_04525","unannotated protein",153,304,7,76.96,59.494,98,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000750000000000000,460,"pao1_fabv","soli",96.1708,"putida",1
"GCF_001007185.1_ASM100718v1_genomic.fna","1_LCSZ01000001","1_LCSZ01000001_00176","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.222,"aeruginosa",1
"GCF_001007215.1_ASM100721v1_genomic.fna","1_LCSV01000001","1_LCSV01000001_03326","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.261,"aeruginosa",1
"GCF_001007265.1_ASM100726v1_genomic.fna","1_LCTB01000001","1_LCTB01000001_00419","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2035,"aeruginosa",1
"GCF_001007275.1_ASM100727v1_genomic.fna","1_LCSU01000001","1_LCSU01000001_02489","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2983,"aeruginosa",1
"GCF_001007315.1_ASM100731v1_genomic.fna","1_LCSX01000001","1_LCSX01000001_00337","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2335,"aeruginosa",1
"GCF_001007395.1_ASM100739v1_genomic.fna","1_LCSW01000001","1_LCSW01000001_04947","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2154,"aeruginosa",1
"GCF_001007415.1_ASM100741v1_genomic.fna","1_LCTA01000001","1_LCTA01000001_00327","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2203,"aeruginosa",1
"GCF_001007425.1_ASM100742v1_genomic.fna","1_LCTC01000001","1_LCTC01000001_04545","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2419,"aeruginosa",1
"GCF_001007475.1_ASM100747v1_genomic.fna","1_LCSY01000001","1_LCSY01000001_00114","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2499,"aeruginosa",1
"GCF_001010525.1_ASM101052v1_genomic.fna","1_LCUS01000001","1_LCUS01000001_02957","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.1602,"aeruginosa",1
"GCF_001010535.1_ASM101053v1_genomic.fna","1_LCUT01000001","1_LCUT01000001_02944","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2689,"aeruginosa",1
"GCF_001010545.1_ASM101054v1_genomic.fna","1_LCUR01000001","1_LCUR01000001_00564","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2047,"aeruginosa",1
"GCF_001013395.1_ASM101339v1_genomic.fna","1_LCWH01000001","1_LCWH01000001_02358","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3652,"aeruginosa",1
"GCF_001020625.1_ASM102062v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lundensis",99.0563,"fluorescens",0
"GCF_001020635.1_ASM102063v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lundensis",99.0584,"fluorescens",0
"GCF_001020645.1_ASM102064v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lundensis",99.0853,"fluorescens",0
"GCF_001020655.1_ASM102065v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lundensis",99.042,"fluorescens",0
"GCF_001020705.1_ASM102070v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lundensis",99.0307,"fluorescens",0
"GCF_001020725.2_ASM102072v2_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lundensis",98.9535,"fluorescens",0
"GCF_001020765.1_ASM102076v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lundensis",97.7013,"fluorescens",0
"GCF_001020785.1_ASM102078v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lundensis",99.0498,"fluorescens",0
"GCF_001020795.1_ASM102079v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lundensis",98.276,"fluorescens",0
"GCF_001020805.1_ASM102080v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lundensis",99.0541,"fluorescens",0
"GCF_001020815.1_ASM102081v1_genomic.fna","47_LCZC01000028","47_LCZC01000028_05105","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",97.0978,"fluorescens",1
"GCF_001021695.1_ASM102169v1_genomic.fna","47_LDET01000047","47_LDET01000047_03430","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",97.1969,"fluorescens",1
"GCF_001023615.1_ASM102361v1_genomic.fna","1_LDKL01000001","1_LDKL01000001_00174","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2451,"aeruginosa",1
"GCF_001023625.1_ASM102362v1_genomic.fna","1_LDKG01000001","1_LDKG01000001_05839","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2544,"aeruginosa",1
"GCF_001023635.1_ASM102363v1_genomic.fna","1_LDKJ01000001","1_LDKJ01000001_03668","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2765,"aeruginosa",1
"GCF_001023675.1_ASM102367v1_genomic.fna","1_LDKN01000001","1_LDKN01000001_02176","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2453,"aeruginosa",1
"GCF_001023685.1_ASM102368v1_genomic.fna","1_LDKO01000001","1_LDKO01000001_01674","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2464,"aeruginosa",1
"GCF_001023705.1_ASM102370v1_genomic.fna","1_LDKP01000001","1_LDKP01000001_03158","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2464,"aeruginosa",1
"GCF_001023735.1_ASM102373v1_genomic.fna","1_LDKV01000001","1_LDKV01000001_04147","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2267,"aeruginosa",1
"GCF_001023755.1_ASM102375v1_genomic.fna","1_LDKX01000001","1_LDKX01000001_02735","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2442,"aeruginosa",1
"GCF_001023765.1_ASM102376v1_genomic.fna","1_LDKZ01000001","1_LDKZ01000001_04991","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2351,"aeruginosa",1
"GCF_001023775.1_ASM102377v1_genomic.fna","1_LDLG01000001","1_LDLG01000001_00334","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2403,"aeruginosa",1
"GCF_001023815.1_ASM102381v1_genomic.fna","1_LDLK01000001","1_LDLK01000001_02613","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2197,"aeruginosa",1
"GCF_001023835.1_ASM102383v1_genomic.fna","1_LDLM01000001","1_LDLM01000001_00542","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2317,"aeruginosa",1
"GCF_001023845.1_ASM102384v1_genomic.fna","1_LDLS01000001","1_LDLS01000001_01525","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2671,"aeruginosa",1
"GCF_001023875.1_ASM102387v1_genomic.fna","1_LDLV01000001","1_LDLV01000001_03346","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2573,"aeruginosa",1
"GCF_001023895.1_ASM102389v1_genomic.fna","1_LDLY01000001","1_LDLY01000001_00190","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2523,"aeruginosa",1
"GCF_001023915.1_ASM102391v1_genomic.fna","1_LDME01000001","1_LDME01000001_00527","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2464,"aeruginosa",1
"GCF_001023925.1_ASM102392v1_genomic.fna","1_LDKH01000001","1_LDKH01000001_01739","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2534,"aeruginosa",1
"GCF_001023955.1_ASM102395v1_genomic.fna","1_LDKQ01000001","1_LDKQ01000001_03826","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2446,"aeruginosa",1
"GCF_001023975.1_ASM102397v1_genomic.fna","1_LDKS01000001","1_LDKS01000001_03168","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2523,"aeruginosa",1
"GCF_001023985.1_ASM102398v1_genomic.fna","1_LDKR01000001","1_LDKR01000001_00112","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2574,"aeruginosa",1
"GCF_001023995.1_ASM102399v1_genomic.fna","1_LDKU01000001","1_LDKU01000001_05513","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2472,"aeruginosa",1
"GCF_001024035.1_ASM102403v1_genomic.fna","1_LDKW01000001","1_LDKW01000001_04227","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2697,"aeruginosa",1
"GCF_001024055.1_ASM102405v1_genomic.fna","1_LDLA01000001","1_LDLA01000001_02549","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2525,"aeruginosa",1
"GCF_001024065.1_ASM102406v1_genomic.fna","1_LDLB01000001","1_LDLB01000001_02781","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2525,"aeruginosa",1
"GCF_001024075.1_ASM102407v1_genomic.fna","1_LDLC01000001","1_LDLC01000001_00558","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2692,"aeruginosa",1
"GCF_001024115.1_ASM102411v1_genomic.fna","1_LDLE01000001","1_LDLE01000001_03423","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.264,"aeruginosa",1
"GCF_001024125.1_ASM102412v1_genomic.fna","1_LDLF01000001","1_LDLF01000001_04529","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2823,"aeruginosa",1
"GCF_001024135.1_ASM102413v1_genomic.fna","1_LDLJ01000001","1_LDLJ01000001_02842","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2258,"aeruginosa",1
"GCF_001024145.1_ASM102414v1_genomic.fna","1_LDLL01000001","1_LDLL01000001_03623","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2526,"aeruginosa",1
"GCF_001024195.1_ASM102419v1_genomic.fna","1_LDLN01000001","1_LDLN01000001_01264","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2076,"aeruginosa",1
"GCF_001024205.1_ASM102420v1_genomic.fna","1_LDLO01000001","1_LDLO01000001_00035","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2348,"aeruginosa",1
"GCF_001024215.1_ASM102421v1_genomic.fna","1_LDLR01000001","1_LDLR01000001_01584","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.253,"aeruginosa",1
"GCF_001024235.1_ASM102423v1_genomic.fna","1_LDLU01000001","1_LDLU01000001_05432","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2509,"aeruginosa",1
"GCF_001024275.1_ASM102427v1_genomic.fna","1_LDLZ01000001","1_LDLZ01000001_01961","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2461,"aeruginosa",1
"GCF_001024285.1_ASM102428v1_genomic.fna","1_LDMA01000001","1_LDMA01000001_01670","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2523,"aeruginosa",1
"GCF_001024305.1_ASM102430v1_genomic.fna","1_LDMB01000001","1_LDMB01000001_05295","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2647,"aeruginosa",1
"GCF_001024325.1_ASM102432v1_genomic.fna","1_LDMF01000001","1_LDMF01000001_00862","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.246,"aeruginosa",1
"GCF_001024355.1_ASM102435v1_genomic.fna","1_LDMG01000001","1_LDMG01000001_04406","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2485,"aeruginosa",1
"GCF_001024365.1_ASM102436v1_genomic.fna","1_LDKI01000001","1_LDKI01000001_04999","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2941,"aeruginosa",1
"GCF_001024375.1_ASM102437v1_genomic.fna","1_LDKK01000001","1_LDKK01000001_03911","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2722,"aeruginosa",1
"GCF_001024395.1_ASM102439v1_genomic.fna","1_LDKM01000001","1_LDKM01000001_03107","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2507,"aeruginosa",1
"GCF_001024435.1_ASM102443v1_genomic.fna","1_LDKY01000001","1_LDKY01000001_01030","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2445,"aeruginosa",1
"GCF_001024445.1_ASM102444v1_genomic.fna","1_LDKT01000001","1_LDKT01000001_04759","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2263,"aeruginosa",1
"GCF_001024455.1_ASM102445v1_genomic.fna","1_LDLD01000001","1_LDLD01000001_03749","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2617,"aeruginosa",1
"GCF_001024495.1_ASM102449v1_genomic.fna","1_LDLH01000001","1_LDLH01000001_05637","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2696,"aeruginosa",1
"GCF_001024515.1_ASM102451v1_genomic.fna","1_LDLI01000001","1_LDLI01000001_01806","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2648,"aeruginosa",1
"GCF_001024535.1_ASM102453v1_genomic.fna","1_LDLP01000001","1_LDLP01000001_02728","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2613,"aeruginosa",1
"GCF_001024545.1_ASM102454v1_genomic.fna","1_LDLQ01000001","1_LDLQ01000001_02322","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2404,"aeruginosa",1
"GCF_001024565.1_ASM102456v1_genomic.fna","1_LDLT01000001","1_LDLT01000001_04042","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.238,"aeruginosa",1
"GCF_001024585.1_ASM102458v1_genomic.fna","1_LDLW01000001","1_LDLW01000001_00174","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2198,"aeruginosa",1
"GCF_001024615.1_ASM102461v1_genomic.fna","1_LDLX01000001","1_LDLX01000001_02225","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2832,"aeruginosa",1
"GCF_001024635.1_ASM102463v1_genomic.fna","1_LDMC01000001","1_LDMC01000001_02066","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2834,"aeruginosa",1
"GCF_001024645.1_ASM102464v1_genomic.fna","1_LDMD01000001","1_LDMD01000001_03787","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2754,"aeruginosa",1
"GCF_001024655.1_ASM102465v1_genomic.fna","1_LDMH01000001","1_LDMH01000001_01309","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2408,"aeruginosa",1
"GCF_001024695.1_ASM102469v1_genomic.fna","1_LDMI01000001","1_LDMI01000001_02362","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2787,"aeruginosa",1
"GCF_001024715.1_ASM102471v1_genomic.fna","1_LDMJ01000001","1_LDMJ01000001_04803","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2333,"aeruginosa",1
"GCF_001024725.1_ASM102472v1_genomic.fna","1_LDMK01000001","1_LDMK01000001_00025","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2508,"aeruginosa",1
"GCF_001024755.1_ASM102475v1_genomic.fna","1_LDML01000001","1_LDML01000001_03936","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2655,"aeruginosa",1
"GCF_001024765.1_ASM102476v1_genomic.fna","1_LDMM01000001","1_LDMM01000001_03874","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2518,"aeruginosa",1
"GCF_001024775.1_ASM102477v1_genomic.fna","1_LDMN01000001","1_LDMN01000001_04108","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2629,"aeruginosa",1
"GCF_001024805.1_ASM102480v1_genomic.fna","1_LDMO01000001","1_LDMO01000001_04414","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2549,"aeruginosa",1
"GCF_001024835.1_ASM102483v1_genomic.fna","1_LDMP01000001","1_LDMP01000001_02550","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2371,"aeruginosa",1
"GCF_001024845.1_ASM102484v1_genomic.fna","1_LDMQ01000001","1_LDMQ01000001_04856","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2463,"aeruginosa",1
"GCF_001024855.1_ASM102485v1_genomic.fna","1_LDMR01000001","1_LDMR01000001_02576","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2569,"aeruginosa",1
"GCF_001024875.1_ASM102487v1_genomic.fna","1_LDMS01000001","1_LDMS01000001_04747","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2469,"aeruginosa",1
"GCF_001024915.1_ASM102491v1_genomic.fna","1_LDMT01000001","1_LDMT01000001_02143","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2534,"aeruginosa",1
"GCF_001024925.1_ASM102492v1_genomic.fna","1_LDMU01000001","1_LDMU01000001_02990","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2476,"aeruginosa",1
"GCF_001024945.1_ASM102494v1_genomic.fna","1_LDMV01000001","1_LDMV01000001_05098","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2378,"aeruginosa",1
"GCF_001024955.1_ASM102495v1_genomic.fna","1_LDMW01000001","1_LDMW01000001_01397","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2575,"aeruginosa",1
"GCF_001024995.1_ASM102499v1_genomic.fna","1_LDMX01000001","1_LDMX01000001_02383","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.281,"aeruginosa",1
"GCF_001028745.1_RN21_genomic.fna","1_CGFY01000001","1_CGFY01000001_02080","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2641,"aeruginosa",1
"GCF_001029595.1_ASM102959v1_genomic.fna","9_LEKF01000001","9_LEKF01000001_02888","unannotated protein",96,348,0,87.44,75.879,100,0,631,"pao1_fabv","rhodesiae",97.5097,"fluorescens",1
"GCF_001034665.1_ASM103466v1_genomic.fna","1_LEEW01000001","1_LEEW01000001_01404","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2331,"aeruginosa",1
"GCF_001034675.1_ASM103467v1_genomic.fna","1_LEFF01000001","1_LEFF01000001_04039","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.22,"aeruginosa",1
"GCF_001034685.1_ASM103468v1_genomic.fna","1_LEFH01000001","1_LEFH01000001_01955","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.1977,"aeruginosa",1
"GCF_001034745.1_ASM103474v1_genomic.fna","1_LEFS01000001","1_LEFS01000001_02581","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.243,"aeruginosa",1
"GCF_001034755.1_ASM103475v1_genomic.fna","1_LEFU01000001","1_LEFU01000001_00234","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2166,"aeruginosa",1
"GCF_001034765.1_ASM103476v1_genomic.fna","1_LEFV01000001","1_LEFV01000001_02639","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2343,"aeruginosa",1
"GCF_001034785.1_ASM103478v1_genomic.fna","1_LEFW01000001","1_LEFW01000001_03621","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2413,"aeruginosa",1
"GCF_001034825.1_ASM103482v1_genomic.fna","1_LEFZ01000001","1_LEFZ01000001_05152","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2611,"aeruginosa",1
"GCF_001034835.1_ASM103483v1_genomic.fna","1_LEGD01000001","1_LEGD01000001_03497","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2446,"aeruginosa",1
"GCF_001034855.1_ASM103485v1_genomic.fna","1_LEGE01000001","1_LEGE01000001_02552","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2514,"aeruginosa",1
"GCF_001034875.1_ASM103487v1_genomic.fna","1_LEGG01000001","1_LEGG01000001_01207","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2417,"aeruginosa",1
"GCF_001034905.1_ASM103490v1_genomic.fna","1_LEGI01000001","1_LEGI01000001_00756","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2321,"aeruginosa",1
"GCF_001034915.1_ASM103491v1_genomic.fna","1_LEGN01000001","1_LEGN01000001_03531","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2671,"aeruginosa",1
"GCF_001034945.1_ASM103494v1_genomic.fna","1_LEGO01000001","1_LEGO01000001_01343","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.1675,"aeruginosa",1
"GCF_001034955.1_ASM103495v1_genomic.fna","1_LEGP01000001","1_LEGP01000001_00982","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2538,"aeruginosa",1
