"filename","fabv_pa","cleaned_filename","mod_species","type"
"GCF_002269585.1_ASM226958v1_genomic.fna",0,"42_NQKV01000001","fragi",0
"GCF_002269625.1_ASM226962v1_genomic.fna",0,"42_NQKM01000001","fragi",0
"GCF_002269785.1_ASM226978v1_genomic.fna",0,"10_NIAW01000001","amygdali_group",0
"GCF_002269885.1_ASM226988v1_genomic.fna",0,"10_NIAX01000001","amygdali_group",0
"GCF_002270015.1_ASM227001v1_genomic.fna",0,"10_NIAY01000001","amygdali_group",0
"GCF_002276485.1_ASM227648v1_genomic.fna",1,"1_MCMN01000001","aeruginosa",0
"GCF_002282995.1_ASM228299v1_genomic.fna",0,"2_MUEH01000001","stutzeri",0
"GCF_002283315.1_ASM228331v1_genomic.fna",1,"1_NQWF01000001","aeruginosa",0
"GCF_002285195.1_ASM228519v1_genomic.fna",1,"1_NQZU01000010","aeruginosa",0
"GCF_002285345.1_ASM228534v1_genomic.fna",1,"1_NRFL01000010","aeruginosa",0
"GCF_002285355.1_ASM228535v1_genomic.fna",1,"1_NRFH01000010","aeruginosa",0
"GCF_002285375.1_ASM228537v1_genomic.fna",1,"1_NRET01000099","aeruginosa",0
"GCF_002286725.1_ASM228672v1_genomic.fna",0,"93_MUNN01000001","indica",0
"GCF_002287725.2_ASM228772v2_genomic.fna",1,"1_CP023316","aeruginosa",0
"GCF_002303915.1_ASM230391v1_genomic.fna",0,"130_MRCR01000001","brassicacearum_group",0
"GCF_002303965.1_ASM230396v1_genomic.fna",0,"130_MRCO01000001","brassicacearum_group",0
"GCF_002307495.1_ASM230749v1_genomic.fna",0,"174_NTMR01000001","abyssi",1
"GCF_002309555.1_ASM230955v1_genomic.fna",1,"53_CP023299","mosselii",0
"GCF_002312055.1_ASM231205v1_genomic.fna",1,"1_MWXG01000001","aeruginosa",0
"GCF_002312065.1_ASM231206v1_genomic.fna",1,"1_MWXK01000001","aeruginosa",0
"GCF_002312095.1_ASM231209v1_genomic.fna",1,"1_MWXH01000001","aeruginosa",0
"GCF_002312115.1_ASM231211v1_genomic.fna",1,"1_MWXL01000001","aeruginosa",0
"GCF_002312135.1_ASM231213v1_genomic.fna",1,"1_MWXN01000001","aeruginosa",0
"GCF_002312145.1_ASM231214v1_genomic.fna",1,"1_MWXO01000001","aeruginosa",0
"GCF_002312175.1_ASM231217v1_genomic.fna",1,"1_MWXP01000001","aeruginosa",0
"GCF_002312195.1_ASM231219v1_genomic.fna",1,"1_MWXQ01000001","aeruginosa",0
"GCF_002312215.1_ASM231221v1_genomic.fna",1,"1_MWXU01000001","aeruginosa",0
"GCF_002312235.1_ASM231223v1_genomic.fna",1,"1_MWXW01000001","aeruginosa",0
"GCF_002312245.1_ASM231224v1_genomic.fna",1,"1_MWXS01000001","aeruginosa",0
"GCF_002312275.1_ASM231227v1_genomic.fna",1,"1_MWXY01000001","aeruginosa",0
"GCF_002312295.1_ASM231229v1_genomic.fna",1,"1_MWXZ01000001","aeruginosa",0
"GCF_002312315.1_ASM231231v1_genomic.fna",1,"1_MWYB01000001","aeruginosa",0
"GCF_002312335.1_ASM231233v1_genomic.fna",1,"1_MWYD01000001","aeruginosa",0
"GCF_002312355.1_ASM231235v1_genomic.fna",1,"1_MWYF01000001","aeruginosa",0
"GCF_002312375.1_ASM231237v1_genomic.fna",1,"1_MWYG01000001","aeruginosa",0
"GCF_002312385.1_ASM231238v1_genomic.fna",1,"1_MWYH01000001","aeruginosa",0
"GCF_002312405.1_ASM231240v1_genomic.fna",1,"1_MWYI01000001","aeruginosa",0
"GCF_002312415.1_ASM231241v1_genomic.fna",1,"1_MWYJ01000001","aeruginosa",0
"GCF_002312455.1_ASM231245v1_genomic.fna",1,"1_MWYK01000001","aeruginosa",0
"GCF_002312465.1_ASM231246v1_genomic.fna",1,"1_MWYL01000001","aeruginosa",0
"GCF_002312495.1_ASM231249v1_genomic.fna",1,"1_MWYP01000001","aeruginosa",0
"GCF_002312505.1_ASM231250v1_genomic.fna",1,"1_MWYR01000001","aeruginosa",0
"GCF_002312535.1_ASM231253v1_genomic.fna",1,"1_MWXI01000001","aeruginosa",0
"GCF_002312545.1_ASM231254v1_genomic.fna",1,"1_MWXJ01000001","aeruginosa",0
"GCF_002312575.1_ASM231257v1_genomic.fna",1,"1_MWXM01000001","aeruginosa",0
"GCF_002312585.1_ASM231258v1_genomic.fna",1,"1_MWXR01000001","aeruginosa",0
"GCF_002312615.1_ASM231261v1_genomic.fna",1,"1_MWXV01000001","aeruginosa",0
"GCF_002312625.1_ASM231262v1_genomic.fna",1,"1_MWXX01000001","aeruginosa",0
"GCF_002312645.1_ASM231264v1_genomic.fna",1,"1_MWYA01000001","aeruginosa",0
"GCF_002312675.1_ASM231267v1_genomic.fna",1,"1_MWYE01000001","aeruginosa",0
"GCF_002312685.1_ASM231268v1_genomic.fna",1,"1_MWYC01000001","aeruginosa",0
"GCF_002312695.1_ASM231269v1_genomic.fna",1,"1_MWYM01000001","aeruginosa",0
"GCF_002312705.1_ASM231270v1_genomic.fna",1,"1_MWYN01000001","aeruginosa",0
"GCF_002312755.1_ASM231275v1_genomic.fna",1,"1_MWYQ01000001","aeruginosa",0
"GCF_002312765.1_ASM231276v1_genomic.fna",1,"1_MWYS01000001","aeruginosa",0
"GCF_002312795.1_ASM231279v1_genomic.fna",1,"1_MWYO01000001","aeruginosa",0
"GCF_002318645.1_ASM231864v1_genomic.fna",0,"81_NQXZ01000001","congelans",0
"GCF_002318655.1_ASM231865v1_genomic.fna",0,"0_NHSR01000001","syringae",0
"GCF_002318745.1_ASM231874v1_genomic.fna",0,"81_NQYA01000001","congelans",0
"GCF_002318825.1_ASM231882v1_genomic.fna",0,"0_NHTC01000001","syringae",0
"GCF_002318875.1_ASM231887v1_genomic.fna",0,"0_NHTD01000001","syringae",0
"GCF_002318885.1_ASM231888v1_genomic.fna",0,"81_NQYB01000001","congelans",0
"GCF_002323035.1_ASM232303v1_genomic.fna",0,"81_NQXY01000100","congelans",0
"GCF_002325925.1_ASM232592v1_genomic.fna",1,"1_NQYY01000010","aeruginosa",0
"GCF_002325945.1_ASM232594v1_genomic.fna",1,"1_NQYZ01000100","aeruginosa",0
"GCF_002325965.1_ASM232596v1_genomic.fna",1,"1_NQZB01000100","aeruginosa",0
"GCF_002325985.1_ASM232598v1_genomic.fna",1,"1_NQZD01000100","aeruginosa",0
"GCF_002326025.1_ASM232602v1_genomic.fna",1,"1_NQZE01000010","aeruginosa",0
"GCF_002326045.1_ASM232604v1_genomic.fna",1,"1_NQZF01000010","aeruginosa",0
"GCF_002326055.1_ASM232605v1_genomic.fna",1,"1_NQZH01000010","aeruginosa",0
"GCF_002326085.1_ASM232608v1_genomic.fna",1,"1_NQZJ01000010","aeruginosa",0
"GCF_002326095.1_ASM232609v1_genomic.fna",1,"1_NQYW01000100","aeruginosa",0
"GCF_002326115.1_ASM232611v1_genomic.fna",1,"1_NQYX01000010","aeruginosa",0
"GCF_002326125.1_ASM232612v1_genomic.fna",1,"1_NQZC01000010","aeruginosa",0
"GCF_002326165.1_ASM232616v1_genomic.fna",1,"1_NQZG01000100","aeruginosa",0
"GCF_002326185.1_ASM232618v1_genomic.fna",1,"1_NQZI01000100","aeruginosa",0
"GCF_002326195.1_ASM232619v1_genomic.fna",1,"1_NQZL01000010","aeruginosa",0
"GCF_002326205.1_ASM232620v1_genomic.fna",1,"1_NQZN01000100","aeruginosa",0
"GCF_002326245.1_ASM232624v1_genomic.fna",1,"1_NQZO01000010","aeruginosa",0
"GCF_002326265.1_ASM232626v1_genomic.fna",1,"1_NQZP01000010","aeruginosa",0
"GCF_002326275.1_ASM232627v1_genomic.fna",1,"1_NQZQ01000010","aeruginosa",0
"GCF_002326305.1_ASM232630v1_genomic.fna",1,"1_NQZR01000010","aeruginosa",0
"GCF_002326325.1_ASM232632v1_genomic.fna",1,"1_NQZT01000010","aeruginosa",0
"GCF_002326345.1_ASM232634v1_genomic.fna",1,"1_NQZW01000100","aeruginosa",0
"GCF_002326355.1_ASM232635v1_genomic.fna",1,"1_NQZX01000100","aeruginosa",0
"GCF_002326365.1_ASM232636v1_genomic.fna",1,"1_NRAA01000100","aeruginosa",0
"GCF_002326395.1_ASM232639v1_genomic.fna",1,"1_NRAC01000010","aeruginosa",0
"GCF_002326425.1_ASM232642v1_genomic.fna",1,"1_NRAE01000100","aeruginosa",0
"GCF_002326435.1_ASM232643v1_genomic.fna",1,"1_NRAF01000100","aeruginosa",0
"GCF_002326445.1_ASM232644v1_genomic.fna",1,"1_NRAG01000100","aeruginosa",0
"GCF_002326455.1_ASM232645v1_genomic.fna",1,"1_NRAI01000010","aeruginosa",0
"GCF_002326505.1_ASM232650v1_genomic.fna",1,"1_NRAJ01000010","aeruginosa",0
"GCF_002326515.1_ASM232651v1_genomic.fna",1,"1_NQZK01000100","aeruginosa",0
"GCF_002326525.1_ASM232652v1_genomic.fna",1,"1_NQZM01000010","aeruginosa",0
"GCF_002326535.1_ASM232653v1_genomic.fna",1,"1_NQZS01000010","aeruginosa",0
"GCF_002326585.1_ASM232658v1_genomic.fna",1,"1_NQZV01000100","aeruginosa",0
"GCF_002326595.1_ASM232659v1_genomic.fna",1,"1_NQZY01000010","aeruginosa",0
"GCF_002326605.1_ASM232660v1_genomic.fna",1,"1_NQZZ01000100","aeruginosa",0
"GCF_002326625.1_ASM232662v1_genomic.fna",1,"1_NRAB01000010","aeruginosa",0
"GCF_002326665.1_ASM232666v1_genomic.fna",1,"1_NRAD01000010","aeruginosa",0
"GCF_002326675.1_ASM232667v1_genomic.fna",1,"1_NRAK01000010","aeruginosa",0
"GCF_002326685.1_ASM232668v1_genomic.fna",1,"1_NRAH01000010","aeruginosa",0
"GCF_002326725.1_ASM232672v1_genomic.fna",1,"1_NRAL01000100","aeruginosa",0
"GCF_002326745.1_ASM232674v1_genomic.fna",1,"1_NRAM01000100","aeruginosa",0
"GCF_002329725.1_ASM232972v1_genomic.fna",1,"1_NRES01000099","aeruginosa",0
"GCF_002329735.1_ASM232973v1_genomic.fna",1,"1_NREU01000099","aeruginosa",0
"GCF_002329765.1_ASM232976v1_genomic.fna",1,"1_NREY01000010","aeruginosa",0
"GCF_002329775.1_ASM232977v1_genomic.fna",1,"1_NRFA01000010","aeruginosa",0
"GCF_002329805.1_ASM232980v1_genomic.fna",1,"1_NRFB01000010","aeruginosa",0
"GCF_002329815.1_ASM232981v1_genomic.fna",1,"1_NRFC01000010","aeruginosa",0
"GCF_002329845.1_ASM232984v1_genomic.fna",1,"1_NRFD01000010","aeruginosa",0
"GCF_002329865.1_ASM232986v1_genomic.fna",1,"1_NRFE01000010","aeruginosa",0
"GCF_002329885.1_ASM232988v1_genomic.fna",1,"1_NRFI01000010","aeruginosa",0
"GCF_002329905.1_ASM232990v1_genomic.fna",1,"1_NRFJ01000010","aeruginosa",0
"GCF_002329925.1_ASM232992v1_genomic.fna",1,"1_NRFK01000010","aeruginosa",0
"GCF_002329935.1_ASM232993v1_genomic.fna",1,"1_NRFM01000010","aeruginosa",0
"GCF_002329965.1_ASM232996v1_genomic.fna",1,"1_NRFN01000010","aeruginosa",0
"GCF_002329975.1_ASM232997v1_genomic.fna",1,"1_NRFO01000010","aeruginosa",0
"GCF_002330005.1_ASM233000v1_genomic.fna",1,"1_NREZ01000010","aeruginosa",0
"GCF_002330015.1_ASM233001v1_genomic.fna",1,"1_NRFF01000010","aeruginosa",0
"GCF_002330045.1_ASM233004v1_genomic.fna",1,"1_NRFG01000010","aeruginosa",0
"GCF_002330065.1_ASM233006v1_genomic.fna",1,"1_NRFP01000010","aeruginosa",0
"GCF_002330075.1_ASM233007v1_genomic.fna",1,"1_NREW01000099","aeruginosa",0
"GCF_002330095.1_ASM233009v1_genomic.fna",1,"1_NREX01000099","aeruginosa",0
"GCF_002330125.1_ASM233012v1_genomic.fna",1,"1_NRFR01000100","aeruginosa",0
"GCF_002330135.1_ASM233013v1_genomic.fna",1,"1_NRFT01000100","aeruginosa",0
"GCF_002330165.1_ASM233016v1_genomic.fna",1,"1_NRFU01000100","aeruginosa",0
"GCF_002330175.1_ASM233017v1_genomic.fna",1,"1_NRFX01000010","aeruginosa",0
"GCF_002330205.1_ASM233020v1_genomic.fna",1,"1_NRFY01000010","aeruginosa",0
"GCF_002330215.1_ASM233021v1_genomic.fna",1,"1_NRFZ01000010","aeruginosa",0
"GCF_002330235.1_ASM233023v1_genomic.fna",1,"1_NRGB01000010","aeruginosa",0
"GCF_002330255.1_ASM233025v1_genomic.fna",1,"1_NRAN01000100","aeruginosa",0
"GCF_002330275.1_ASM233027v1_genomic.fna",1,"1_NRAQ01000010","aeruginosa",0
"GCF_002330305.1_ASM233030v1_genomic.fna",1,"1_NRAS01000100","aeruginosa",0
"GCF_002330315.1_ASM233031v1_genomic.fna",1,"1_NRAT01000100","aeruginosa",0
"GCF_002330345.1_ASM233034v1_genomic.fna",1,"1_NRAX01000100","aeruginosa",0
"GCF_002330355.1_ASM233035v1_genomic.fna",1,"1_NRAZ01000010","aeruginosa",0
"GCF_002330385.1_ASM233038v1_genomic.fna",1,"1_NRBD01000010","aeruginosa",0
"GCF_002330395.1_ASM233039v1_genomic.fna",1,"1_NRBF01000010","aeruginosa",0
"GCF_002330425.1_ASM233042v1_genomic.fna",1,"1_NRBG01000010","aeruginosa",0
"GCF_002330435.1_ASM233043v1_genomic.fna",1,"1_NRBH01000100","aeruginosa",0
"GCF_002330465.1_ASM233046v1_genomic.fna",1,"1_NRBL01000010","aeruginosa",0
"GCF_002330475.1_ASM233047v1_genomic.fna",1,"1_NRBJ01000010","aeruginosa",0
"GCF_002330505.1_ASM233050v1_genomic.fna",1,"1_NRFQ01000100","aeruginosa",0
"GCF_002330515.1_ASM233051v1_genomic.fna",1,"1_NRBM01000100","aeruginosa",0
"GCF_002330525.1_ASM233052v1_genomic.fna",1,"1_NRFS01000010","aeruginosa",0
"GCF_002330555.1_ASM233055v1_genomic.fna",1,"1_NRFV01000010","aeruginosa",0
"GCF_002330585.1_ASM233058v1_genomic.fna",1,"1_NRFW01000010","aeruginosa",0
"GCF_002330595.1_ASM233059v1_genomic.fna",1,"1_NRGA01000010","aeruginosa",0
"GCF_002330605.1_ASM233060v1_genomic.fna",1,"1_NRGC01000100","aeruginosa",0
"GCF_002330625.1_ASM233062v1_genomic.fna",1,"1_NRAO01000010","aeruginosa",0
"GCF_002330665.1_ASM233066v1_genomic.fna",1,"1_NRAP01000010","aeruginosa",0
"GCF_002330675.1_ASM233067v1_genomic.fna",1,"1_NRAR01000100","aeruginosa",0
"GCF_002330695.1_ASM233069v1_genomic.fna",1,"1_NRAU01000010","aeruginosa",0
"GCF_002330725.1_ASM233072v1_genomic.fna",1,"1_NRAV01000100","aeruginosa",0
"GCF_002330735.1_ASM233073v1_genomic.fna",1,"1_NRAW01000010","aeruginosa",0
"GCF_002330765.1_ASM233076v1_genomic.fna",1,"1_NRAY01000010","aeruginosa",0
"GCF_002330775.1_ASM233077v1_genomic.fna",1,"1_NRBA01000010","aeruginosa",0
"GCF_002330805.1_ASM233080v1_genomic.fna",1,"1_NRBB01000010","aeruginosa",0
"GCF_002330815.1_ASM233081v1_genomic.fna",1,"1_NRBC01000010","aeruginosa",0
"GCF_002330835.1_ASM233083v1_genomic.fna",1,"1_NRBI01000010","aeruginosa",0
"GCF_002330865.1_ASM233086v1_genomic.fna",1,"1_NRBO01000100","aeruginosa",0
"GCF_002330875.1_ASM233087v1_genomic.fna",1,"1_NRBK01000100","aeruginosa",0
"GCF_002330885.1_ASM233088v1_genomic.fna",1,"1_NRBE01000010","aeruginosa",0
"GCF_002330925.1_ASM233092v1_genomic.fna",1,"1_NRBP01000100","aeruginosa",0
"GCF_002330955.1_ASM233095v1_genomic.fna",1,"1_NRBN01000010","aeruginosa",0
"GCF_002331985.1_ASM233198v1_genomic.fna",1,"1_NRGD01000010","aeruginosa",0
"GCF_002331995.1_ASM233199v1_genomic.fna",1,"1_NRGE01000090","aeruginosa",0
"GCF_002332015.1_ASM233201v1_genomic.fna",1,"1_NRGG01000100","aeruginosa",0
"GCF_002332035.1_ASM233203v1_genomic.fna",1,"1_NRGH01000010","aeruginosa",0
"GCF_002332065.1_ASM233206v1_genomic.fna",1,"1_NRGI01000100","aeruginosa",0
"GCF_002332085.1_ASM233208v1_genomic.fna",1,"1_NRGJ01000010","aeruginosa",0
"GCF_002332095.1_ASM233209v1_genomic.fna",1,"1_NRGK01000010","aeruginosa",0
"GCF_002332125.1_ASM233212v1_genomic.fna",1,"1_NRGL01000100","aeruginosa",0
"GCF_002332135.1_ASM233213v1_genomic.fna",1,"1_NRGF01000010","aeruginosa",0
"GCF_002332165.1_ASM233216v1_genomic.fna",1,"1_NRGM01000100","aeruginosa",0
"GCF_002332175.1_ASM233217v1_genomic.fna",1,"1_NRGN01000093","aeruginosa",0
"GCF_002351425.1_ASM235142v1_genomic.fna",1,"1_NWBW01000001","aeruginosa",0
"GCF_002351435.1_ASM235143v1_genomic.fna",1,"1_NWBV01000001","aeruginosa",0
"GCF_002355875.1_ASM235587v1_genomic.fna",1,"16_AP014623","chlororaphis",0
"GCF_002406335.1_ASM240633v1_genomic.fna",1,"1_LVEE01000001","aeruginosa",0
"GCF_002406345.1_ASM240634v1_genomic.fna",1,"1_LVEF01000001","aeruginosa",0
"GCF_002406485.1_ASM240648v1_genomic.fna",0,"4_NXDO01000001","viridiflava",0
"GCF_002411815.1_ASM241181v1_genomic.fna",1,"1_NXHO01000100","aeruginosa",0
"GCF_002411845.1_ASM241184v1_genomic.fna",1,"1_NXHP01000100","aeruginosa",0
"GCF_002411865.3_ASM241186v3_genomic.fna",1,"1_CP031449","aeruginosa",0
"GCF_002411915.1_ASM241191v1_genomic.fna",1,"1_NXHS01000100","aeruginosa",0
"GCF_002442855.1_ASM244285v1_genomic.fna",1,"1_CP017306","aeruginosa",0
"GCF_002516415.1_ASM251641v1_genomic.fna",1,"1_NREV01000099","aeruginosa",0
"GCF_002563725.1_ASM256372v1_genomic.fna",1,"49_PDJN01000001","marginalis",0
"GCF_002563895.1_ASM256389v1_genomic.fna",1,"86_PDJB01000001","lurida",1
"GCF_002591765.1_ASM259176v1_genomic.fna",1,"1_PDLR01000010","aeruginosa",0
"GCF_002688705.1_ASM268870v1_genomic.fna",1,"72_CP023048","fulva",0
"GCF_002699785.1_ASM269978v1_genomic.fna",1,"9_LKBU01000001","rhodesiae",0
"GCF_002699825.1_ASM269982v1_genomic.fna",0,"46_LKBV01000001","avellanae",0
"GCF_002699845.1_ASM269984v1_genomic.fna",0,"0_LKBX01000001","syringae",0
"GCF_002699915.1_ASM269991v1_genomic.fna",1,"9_LKBY01000001","gessardii",0
"GCF_002724075.1_P._aeruginosa_F34365_genomic.fna",1,"1_JPDZ01000001","aeruginosa",0
"GCF_002724095.1_P._aeruginosa_X9820_genomic.fna",1,"1_JPEA01000001","aeruginosa",0
"GCF_002736065.1_ASM273606v1_genomic.fna",1,"53_CP024159","mosselii",0
"GCF_002736925.1_ASM273692v1_genomic.fna",0,"6_LKCD01000001","amygdali_group",0
"GCF_002736945.1_ASM273694v1_genomic.fna",0,"0_LKCE01000001","syringae",0
"GCF_002738525.1_ClPS15_genomic.fna",0,"0_PEHP01000001","avellanae",0
"GCF_002741095.1_ASM274109v1_genomic.fna",0,"78_NIQV01000001","alcaliphila_group",0
"GCF_002742515.1_ASM274251v1_genomic.fna",1,"9_LJRY01000056","salomonii",0
"GCF_002750435.1_ASM275043v1_genomic.fna",0,"0_PEIO01000001","avellanae",0
"GCF_002750445.1_ASM275044v1_genomic.fna",0,"0_PEIN01000001","avellanae",0
"GCF_002750495.1_ASM275049v1_genomic.fna",0,"0_PEJN01000001","avellanae",0
"GCF_002750505.1_ASM275050v1_genomic.fna",0,"0_PEJL01000179","avellanae",0
"GCF_002750515.1_ASM275051v1_genomic.fna",0,"0_PEJK01000082","avellanae",0
"GCF_002750525.1_ASM275052v1_genomic.fna",0,"0_PEJM01000091","avellanae",0
"GCF_002753655.1_ASM275365v1_genomic.fna",1,"1_CP024477","aeruginosa",0
"GCF_002762615.1_ASM276261v1_genomic.fna",0,"0_PESZ01000001","avellanae",0
"GCF_002763655.1_ASM276365v1_genomic.fna",0,"0_CP024712","avellanae",0
"GCF_002770765.1_ASM277076v1_genomic.fna",0,"0_NQWX01000010","syringae",0
"GCF_002794745.1_ASM279474v1_genomic.fna",1,"1_PGPH01000100","aeruginosa",0
"GCF_002796855.1_ASM279685v1_genomic.fna",0,"9_PHHS01000001","brassicacearum_group",0
"GCF_002803095.1_ASM280309v1_genomic.fna",0,"9_PGLR01000100","alcaliphila_group",0
"GCF_002811135.1_ASM281113v1_genomic.fna",1,"67_NWCB01000001","donghuensis",0
"GCF_002812825.1_ASM281282v1_genomic.fna",1,"1_CP025049","aeruginosa",0
"GCF_002812845.1_ASM281284v1_genomic.fna",1,"1_CP025050","aeruginosa",0
"GCF_002812865.1_ASM281286v1_genomic.fna",1,"1_CP025051","aeruginosa",0
"GCF_002812885.1_ASM281288v1_genomic.fna",1,"1_CP025053","aeruginosa",0
"GCF_002812905.1_ASM281290v1_genomic.fna",1,"1_25055","aeruginosa",0
"GCF_002812905.2_ASM281290v2_genomic.fna",1,"1_CP025055","aeruginosa",0
"GCF_002812925.1_ASM281292v1_genomic.fna",1,"1_25056","aeruginosa",0
"GCF_002813445.1_ASM281344v1_genomic.fna",1,"83_PHHD01000001","tolaasii",1
"GCF_002813455.1_ASM281345v1_genomic.fna",0,"99_PHHE01000001","baetica",1
"GCF_002814195.1_ASM281419v1_genomic.fna",1,"58_PHNR01000100","plecoglossicida",0
"GCF_002835725.1_ASM283572v1_genomic.fna",1,"1_PHST01000128","aeruginosa",0
"GCF_002835765.1_ASM283576v1_genomic.fna",1,"1_PHSS01000108","aeruginosa",0
"GCF_002836905.1_ASM283690v1_genomic.fna",0,"9_MKGS01000001","prosekii",0
"GCF_002837595.1_ASM283759v1_genomic.fna",0,"6_NBLF01000001","amygdali_group",0
"GCF_002843285.1_ASM284328v1_genomic.fna",1,"9_CP025229","aeruginosa",0
"GCF_002843625.1_ASM284362v1_genomic.fna",1,"9_CP025261","chlororaphis",0
"GCF_002843895.1_ASM284389v1_genomic.fna",0,"2_PJJZ01000010","chloritidismutans_group",0
"GCF_002844145.1_ASM284414v1_genomic.fna",1,"16_CP025309","chlororaphis",0
"GCF_002861065.1_ASM286106v1_genomic.fna",1,"1_PKIS01000001","aeruginosa",0
"GCF_002864765.1_ASM286476v1_genomic.fna",1,"37_PJCQ01000001","guariconensis",0
"GCF_002864815.1_ASM286481v1_genomic.fna",1,"37_PJCR01000001","guariconensis",0
"GCF_002864915.1_ASM286491v1_genomic.fna",1,"37_PJCP01000001","guariconensis",0
"GCF_002866685.1_ASM286668v1_genomic.fna",1,"1_NIZR01000100","aeruginosa",0
"GCF_002866725.1_ASM286672v1_genomic.fna",1,"1_NIZO01000100","aeruginosa",0
"GCF_002866745.1_ASM286674v1_genomic.fna",1,"1_NIZQ01000100","aeruginosa",0
"GCF_002866765.1_ASM286676v1_genomic.fna",1,"1_NIZN01000100","aeruginosa",0
"GCF_002866785.1_ASM286678v1_genomic.fna",1,"1_NIZP01000100","aeruginosa",0
"GCF_002866805.1_ASM286680v1_genomic.fna",1,"1_NIZS01000100","aeruginosa",0
"GCF_002879715.1_ASM287971v1_genomic.fna",0,"11_CP025738","brassicacearum_group",0
"GCF_002881635.1_FW305-47B_genomic.fna",0,"9_PODJ01000100","frederiksbergensis",0
"GCF_002881715.1_FW305-20_genomic.fna",0,"9_PODL01000099","frederiksbergensis",0
"GCF_002881725.1_FW305-122_genomic.fna",0,"9_PODM01000100","frederiksbergensis",0
"GCF_002881895.1_GW704-F2_genomic.fna",1,"9_POEC01000100","panacis",0
"GCF_002881915.1_DP16D-L5_genomic.fna",1,"9_POED01000100","extremorientalis",0
"GCF_002881955.1_GW456-A2_genomic.fna",1,"9_POEE01000100","extremorientalis",0
"GCF_002881975.1_GW460-LB6_genomic.fna",1,"9_POEF01000100","extremorientalis",0
"GCF_002881995.1_FW507-F1_genomic.fna",1,"9_POEL01000100","extremorientalis",0
"GCF_002882015.1_GW460-4_genomic.fna",1,"9_POEG01000100","extremorientalis",0
"GCF_002882055.1_FW507-F4_genomic.fna",1,"9_POEH01000100","extremorientalis",0
"GCF_002882075.1_GW460-C8_genomic.fna",0,"9_POEO01000100","mandelii",0
"GCF_002882095.1_FW306-2-1A-C05A_genomic.fna",0,"9_POER01000100","mandelii",0
"GCF_002882115.1_MPR-TSA4_genomic.fna",0,"9_POET01000100","mandelii",0
"GCF_002882155.1_FW306-2-2C-B10A_genomic.fna",0,"9_POES01000100","mandelii",0
"GCF_002882175.1_FW306-07-L_genomic.fna",0,"9_POEX01000100","mandelii",0
"GCF_002882195.1_GW460-7_genomic.fna",0,"9_POEY01000100","mandelii",0
"GCF_002882235.1_GW460-11-11-14-LB11_genomic.fna",0,"9_POFC01000100","mandelii",0
"GCF_002882255.1_FW507-14D01_genomic.fna",0,"9_POFD01000100","mandelii",0
"GCF_002882295.1_GW101-20A5_genomic.fna",0,"9_POFE01000100","mandelii",0
"GCF_002882315.1_GW460-8_genomic.fna",0,"9_POFH01000100","mandelii",0
"GCF_002882335.1_GW460-E13_genomic.fna",0,"9_POFK01000100","mandelii",0
"GCF_002882345.1_FW306-1C-G01A_genomic.fna",0,"9_POFI01000100","mandelii",0
"GCF_002882395.1_GW460-12-1-14-LB3_genomic.fna",0,"9_POFL01000100","mandelii",0
"GCF_002882415.1_GW456-11-11-14-LB2_genomic.fna",0,"9_POFM01000100","mandelii",0
"GCF_002882675.1_GW456-A1B_genomic.fna",0,"9_PODK01000100","frederiksbergensis",0
"GCF_002882695.1_FW507-29LB_genomic.fna",0,"9_PODI01000100","frederiksbergensis",0
"GCF_002882855.1_GW704-F3_genomic.fna",1,"9_PODZ01000100","panacis",0
"GCF_002882875.1_MPBD4-3_genomic.fna",1,"9_POEA01000100","panacis",0
"GCF_002882895.1_GW704-F5_genomic.fna",1,"9_POEB01000100","panacis",0
"GCF_002882915.1_GW456-12-1-14-LB3_genomic.fna",1,"9_POEI01000100","extremorientalis",0
"GCF_002882925.1_GW456-11-11-14-LB4_genomic.fna",1,"9_POEJ01000100","extremorientalis",0
"GCF_002882955.1_GW123-5D08_genomic.fna",1,"9_POEK01000100","extremorientalis",0
"GCF_002882975.1_GW123-5C08_genomic.fna",1,"9_POEM01000100","extremorientalis",0
"GCF_002882985.1_GW101-1A09_genomic.fna",0,"9_POEN01000100","mandelii",0
"GCF_002883015.1_MPR-E5_genomic.fna",0,"9_POEU01000100","mandelii",0
"GCF_002883035.1_GW456-E6_genomic.fna",0,"9_POEQ01000100","mandelii",0
"GCF_002883055.1_GW460-C2_genomic.fna",0,"9_POEV01000100","mandelii",0
"GCF_002883065.1_MPR-R2A2_genomic.fna",0,"9_POEW01000100","mandelii",0
"GCF_002883095.1_GW456-12-1-14-LB2_genomic.fna",0,"9_POFF01000100","mandelii",0
"GCF_002883155.1_GW460-13_genomic.fna",0,"9_POEP01001000","mandelii",0
"GCF_002883175.1_MPR-AND1A_genomic.fna",0,"9_POEZ01000100","mandelii",0
"GCF_002883195.1_GW460-C3_genomic.fna",0,"9_POFA01000100","mandelii",0
"GCF_002883215.1_FW305-BF8_genomic.fna",0,"9_POFB01000100","mandelii",0
"GCF_002883235.1_FW305-3-2-15-A-R2A1_genomic.fna",0,"9_POFG01000100","mandelii",0
"GCF_002883245.1_GW101-3F01_genomic.fna",0,"9_POFJ01000100","mandelii",0
"GCF_002883395.1_GW456-L14_genomic.fna",1,"9_POGF01000100","chlororaphis",0
