Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity
GCF_001067815.1_ASM106781v1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.52,0.08,0.0
GCF_001086645.1_ASM108664v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_001086745.1_ASM108674v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_001180385.1_P3_North_West_16_VIM_2_07_06_genomic,Pseudomonas (5),182,833,312,3,820,10,0,0,0,99.49,2.32,80.0
GCF_001180445.1_E1_London_17_VIM_2_02_09_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001180645.1_P12_London_17_VIM_2_11_09_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001181025.1_P31_Wales_1_VIM_2_11_11_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_001181205.1_P40_Scotland_4_VIM_2_09_12_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.6,0.19,0.0
GCF_001269465.1_ASM126946v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.72,0.0
GCF_001269685.1_ASM126968v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_001275725.1_ASM127572v1_genomic,Pseudomonas (5),182,833,312,0,826,7,0,0,0,100.0,1.23,14.29
GCF_001293085.1_ASM129308v1_genomic,Pseudomonas (5),182,833,312,1,826,5,1,0,0,99.68,0.27,87.5
GCF_001373635.1_234_Rw27_contigs_500_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.15,75.0
GCF_001373715.1_238_2_5Pc_2_contigs_500_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.13,66.67
GCF_001374295.1_291_15_211Ba_contigs_500_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_001374475.1_214_Tsb_9_contigs_500_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001374875.1_252_12_5Pc_1_1_contigs_500_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001375255.1_273_Tsb_6_contigs_500_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001375355.1_202_Tsb_8_contigs_500_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001400395.1_PhiICMP9623_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001400895.1_PorICMP9088_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.98,0.64,50.0
GCF_001411985.1_ASM141198v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.14,0.0
GCF_001412005.1_ASM141200v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.76,0.1,0.0
GCF_001420525.1_ASM142052v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.6,0.15,0.0
GCF_001440325.1_ASM144032v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.36,0.21,0.0
GCF_001444925.1_ASM144492v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001449085.1_ASM144908v1_genomic,Pseudomonas (5),182,833,312,0,826,7,0,0,0,100.0,0.93,0.0
GCF_001449305.1_WH-SGI-V-07063_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001449465.1_WH-SGI-V-07165_genomic,Pseudomonas (5),182,833,312,0,823,10,0,0,0,100.0,1.53,0.0
GCF_001450045.1_WH-SGI-V-07240_genomic,Pseudomonas (5),182,833,312,3,822,7,1,0,0,99.04,0.77,0.0
GCF_001450865.1_WH-SGI-V-07376_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.29,0.0
GCF_001451205.1_WH-SGI-V-07414_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001451655.1_WH-SGI-V-07489_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001451865.1_WH-SGI-V-07502_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001452045.1_WH-SGI-V-07627_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_001452135.1_WH-SGI-V-07635_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,0.86,0.0
GCF_001452305.1_WH-SGI-V-07645_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001452445.1_WH-SGI-V-07685_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_001452525.1_WH-SGI-V-07690_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_001453015.1_WH-SGI-V-07263_genomic,Pseudomonas (5),182,833,312,1,823,8,1,0,0,99.68,1.07,0.0
GCF_001453075.1_WH-SGI-V-071082_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001453145.1_WH-SGI-V-07420_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_001453235.1_WH-SGI-V-07503_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001453285.1_WH-SGI-V-07507_genomic,Pseudomonas (5),182,833,312,4,828,1,0,0,0,98.88,0.08,0.0
GCF_001454095.1_WH-SGI-V-07856_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.65,0.08,0.0
GCF_001454175.1_WH-SGI-V-07294_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001454265.1_WH-SGI-V-07300_genomic,Pseudomonas (5),182,833,312,74,752,7,0,0,0,89.86,0.99,0.0
GCF_001454335.1_WH-SGI-V-07312_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001454385.1_WH-SGI-V-07314_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.6,0.08,0.0
GCF_001454445.1_WH-SGI-V-07322_genomic,Pseudomonas (5),182,833,312,7,823,3,0,0,0,99.04,0.22,0.0
GCF_001454545.1_WH-SGI-V-07329_genomic,Pseudomonas (5),182,833,312,5,826,2,0,0,0,98.4,0.19,0.0
GCF_001454755.1_WH-SGI-V-07318_genomic,Pseudomonas (5),182,833,312,10,820,3,0,0,0,97.76,0.22,0.0
GCF_001471355.1_ASM147135v2_genomic,Pseudomonas (5),182,833,312,1,827,4,1,0,0,99.68,0.56,0.0
GCF_001482875.1_ASM148287v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.6,0.41,66.67
GCF_001482885.1_ASM148288v1_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.57,0.48,50.0
GCF_001516205.2_ASM151620v2_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001537965.1_ASM153796v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_001537985.1_ASM153798v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_001542835.1_ASM154283v1_genomic,Pseudomonas (5),182,833,312,6,826,1,0,0,0,98.8,0.08,0.0
GCF_001554305.1_ASM155430v1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.33,0.08,0.0
GCF_001554705.1_ASM155470v1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.34,0.08,0.0
GCF_001554775.1_ASM155477v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_001554855.1_ASM155485v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.57,0.08,0.0
GCF_001554875.1_ASM155487v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.36,0.19,0.0
GCF_001554895.1_ASM155489v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001555135.1_ASM155513v1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.51,0.08,0.0
GCF_001618925.1_ASM161892v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.6,0.08,0.0
GCF_001682945.1_ASM168294v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.8,0.0
GCF_001756405.1_ASM175640v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001765695.1_ASM176569v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,50.0
GCF_001765725.1_ASM176572v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001766145.1_ASM176614v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,50.0
GCF_001874805.1_ASM187480v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_001874975.1_ASM187497v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.52,0.08,0.0
GCF_001875165.1_ASM187516v1_genomic,Pseudomonas (5),182,833,312,2,826,5,0,0,0,99.52,0.61,20.0
GCF_001910265.1_ASM191026v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001910285.1_ASM191028v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.36,0.08,0.0
GCF_001910375.1_ASM191037v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.57,0.0
GCF_001921015.1_TRN6594_genomic,Pseudomonas (5),182,833,312,3,826,4,0,0,0,99.56,0.45,0.0
GCF_001921065.1_TRN6601_genomic,Pseudomonas (5),182,833,312,4,828,1,0,0,0,99.53,0.08,0.0
GCF_001997195.1_ASM199719v1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.28,0.08,0.0
GCF_002022325.1_ASM202232v1_genomic,Pseudomonas (5),182,833,312,0,827,6,0,0,0,100.0,0.85,0.0
GCF_002091695.1_ASM209169v1_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.47,0.0
GCF_002135915.1_ASM213591v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.72,0.0
GCF_002157485.1_ASM215748v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.28,0.0
GCF_002188585.1_ASM218858v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.24,50.0
GCF_002188645.1_ASM218864v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.6,0.11,0.0
GCF_002211545.1_ASM221154v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002237085.1_ASM223708v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_002237405.1_ASM223740v1_genomic,Pseudomonas (5),182,833,312,3,828,2,0,0,0,99.36,0.11,0.0
GCF_002269565.1_ASM226956v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.95,0.24,0.0
GCF_002285345.1_ASM228534v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002286815.1_ASM228681v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.13,0.0
GCF_002287725.2_ASM228772v2_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.41,0.0
GCF_002303965.1_ASM230396v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.13,0.0
GCF_002312115.1_ASM231211v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002312215.1_ASM231221v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.41,0.0
GCF_002312335.1_ASM231233v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_002312765.1_ASM231276v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,50.0
GCF_002318805.1_ASM231880v1_genomic,Pseudomonas (5),182,833,312,9,812,12,0,0,0,98.86,1.52,83.33
GCF_002326535.1_ASM232653v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_002326665.1_ASM232666v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002326675.1_ASM232667v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,0.0
GCF_002329725.1_ASM232972v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002330275.1_ASM233027v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_002330425.1_ASM233042v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.51,0.0
GCF_002330475.1_ASM233047v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,0.0
GCF_002411845.1_ASM241184v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.22,0.0
GCF_002588485.1_ASM258848v1_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.69,20.0
GCF_002724075.1_P._aeruginosa_F34365_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,50.0
GCF_002736065.1_ASM273606v1_genomic,Pseudomonas (5),182,833,312,2,821,10,0,0,0,99.6,0.62,60.0
GCF_002742515.1_ASM274251v1_genomic,Pseudomonas (5),182,833,312,0,826,6,1,0,0,100.0,0.67,0.0
GCF_002812845.1_ASM281284v1_genomic,Pseudomonas (5),182,833,312,8,823,2,0,0,0,98.4,0.11,0.0
GCF_002812885.1_ASM281288v1_genomic,Pseudomonas (5),182,833,312,1,830,1,1,0,0,99.68,0.17,25.0
GCF_002835765.1_ASM283576v1_genomic,Pseudomonas (5),182,833,312,4,819,10,0,0,0,99.44,1.34,20.0
GCF_002881725.1_FW305-122_genomic,Pseudomonas (5),182,833,312,0,827,6,0,0,0,100.0,0.56,0.0
GCF_002883035.1_GW456-E6_genomic,Pseudomonas (5),182,833,312,0,824,9,0,0,0,100.0,1.07,0.0
GCF_002883065.1_MPR-R2A2_genomic,Pseudomonas (5),182,833,312,0,824,9,0,0,0,100.0,0.87,0.0
GCF_002905735.1_ASM290573v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.24,0.0
GCF_002917155.1_pss2676_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.47,20.0
GCF_002927215.1_ASM292721v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.4,75.0
GCF_002968655.1_ASM296865v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.83,0.0
GCF_002976195.1_ASM297619v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002980295.1_ASM298029v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002980305.1_ASM298030v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002992185.1_ASM299218v1_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.64,0.0
GCF_003032395.1_ASM303239v1_genomic,Pseudomonas (5),182,833,312,5,821,6,1,0,0,99.66,0.84,11.11
GCF_003050925.1_ASM305092v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,50.0
GCF_003053805.1_ASM305380v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.19,0.0
GCF_003055265.1_ASM305526v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_003055485.1_ASM305548v1_genomic,Pseudomonas (5),182,833,312,3,826,4,0,0,0,99.36,0.45,0.0
GCF_003055585.1_ASM305558v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.5,0.0
GCF_003058185.1_ASM305818v1_genomic,Pseudomonas (5),182,833,312,0,824,8,1,0,0,100.0,1.3,9.09
GCF_003060845.1_ASM306084v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.24,0.0
GCF_003071265.1_ASM307126v1_genomic,Pseudomonas (5),182,833,312,2,825,6,0,0,0,99.57,0.79,0.0
GCF_003253455.1_ASM325345v1_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.58,0.0
GCF_003324275.1_ASM332427v1_genomic,Pseudomonas (5),182,833,312,3,820,10,0,0,0,99.32,1.2,0.0
GCF_003332665.1_ASM333266v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.85,0.0
GCF_003397565.1_ASM339756v1_genomic,Pseudomonas (5),182,833,312,2,824,5,2,0,0,99.36,1.18,18.18
GCF_003402515.1_ASM340251v1_genomic,Pseudomonas (5),182,833,312,1,819,12,1,0,0,99.68,2.33,0.0
GCF_003410485.1_ASM341048v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.21,33.33
GCF_003410765.1_ASM341076v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_003410855.1_ASM341085v1_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,0.65,0.0
GCF_003411165.1_ASM341116v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,0.0
GCF_003411235.1_ASM341123v1_genomic,Pseudomonas (5),182,833,312,3,828,2,0,0,0,99.49,0.24,0.0
GCF_003411365.1_ASM341136v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.39,0.0
GCF_003412125.1_ASM341212v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_003412965.1_ASM341296v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.14,0.0
GCF_003413095.1_ASM341309v1_genomic,Pseudomonas (5),182,833,312,4,827,2,0,0,0,99.09,0.14,0.0
GCF_003413305.1_ASM341330v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_003415975.1_ASM341597v1_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.43,25.0
GCF_003416575.1_ASM341657v1_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.43,25.0
GCF_003416585.1_ASM341658v1_genomic,Pseudomonas (5),182,833,312,0,827,6,0,0,0,100.0,0.75,0.0
GCF_003584985.1_ASM358498v1_genomic,Pseudomonas (5),182,833,312,4,827,2,0,0,0,98.72,0.13,0.0
GCF_003585045.1_ASM358504v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003629235.1_ASM362923v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.6,0.08,0.0
GCF_003629345.1_ASM362934v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,0.0
GCF_003629395.1_ASM362939v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_003629435.1_ASM362943v1_genomic,Pseudomonas (5),182,833,312,3,821,9,0,0,0,99.47,0.81,66.67
GCF_003629485.1_ASM362948v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.36,0.19,0.0
GCF_003630195.1_ASM363019v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.22,0.0
GCF_003630895.1_ASM363089v1_genomic,Pseudomonas (5),182,833,312,1,827,4,1,0,0,99.68,0.65,14.29
GCF_003630985.1_ASM363098v1_genomic,Pseudomonas (5),182,833,312,1,820,12,0,0,0,99.68,1.61,8.33
GCF_003631235.1_ASM363123v1_genomic,Pseudomonas (5),182,833,312,1,803,29,0,0,0,99.68,3.36,48.28
GCF_003631305.1_ASM363130v1_genomic,Pseudomonas (5),182,833,312,2,825,6,0,0,0,99.65,0.72,0.0
GCF_003631555.1_ASM363155v1_genomic,Pseudomonas (5),182,833,312,3,827,3,0,0,0,99.2,0.56,33.33
GCF_003631595.1_ASM363159v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.93,60.0
GCF_003631845.1_ASM363184v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003631965.1_ASM363196v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.41,33.33
GCF_003632235.1_ASM363223v1_genomic,Pseudomonas (5),182,833,312,3,824,6,0,0,0,99.34,0.73,83.33
GCF_003632905.1_ASM363290v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.88,50.0
GCF_003633395.1_ASM363339v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003633405.1_ASM363340v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003633445.1_ASM363344v1_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.77,20.0
GCF_003663785.1_ASM366378v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_003669975.1_ASM366997v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003670025.1_ASM367002v1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.52,0.08,0.0
GCF_003671975.1_ASM367197v1_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.77,0.0
GCF_003699495.1_ASM369949v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.24,0.0
GCF_003701885.1_ASM370188v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.59,25.0
GCF_003703055.1_ASM370305v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.19,0.0
GCF_003731865.1_ASM373186v1_genomic,Pseudomonas (5),182,833,312,2,823,8,0,0,0,99.65,1.44,0.0
GCF_003732145.1_ASM373214v1_genomic,Pseudomonas (5),182,833,312,0,822,11,0,0,0,100.0,0.97,90.91
GCF_003732375.1_ASM373237v1_genomic,Pseudomonas (5),182,833,312,30,801,2,0,0,0,94.75,0.4,0.0
GCF_003751575.1_ASM375157v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.97,0.0
GCF_003833685.1_ASM383368v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003833805.1_ASM383380v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.67,0.08,0.0
GCF_003833885.1_ASM383388v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_003833925.1_ASM383392v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003834135.1_ASM383413v1_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,0.86,0.0
GCF_003834405.1_ASM383440v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003834725.1_ASM383472v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.42,0.0
GCF_003835145.1_ASM383514v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.63,0.11,0.0
GCF_003835495.1_ASM383549v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.2,0.0
GCF_003836035.1_ASM383603v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003836775.1_ASM383677v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.22,0.0
GCF_003837085.1_ASM383708v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.6,0.08,0.0
GCF_003837325.1_ASM383732v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_003837485.1_ASM383748v1_genomic,Pseudomonas (5),182,833,312,1,824,8,0,0,0,99.68,1.06,0.0
GCF_003837525.1_ASM383752v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_003837725.1_ASM383772v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.65,0.08,0.0
GCF_003838535.1_ASM383853v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,0.0
GCF_003839285.1_ASM383928v1_genomic,Pseudomonas (5),182,833,312,4,828,1,0,0,0,99.28,0.08,0.0
GCF_003839525.1_ASM383952v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003840305.1_ASM384030v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003840465.1_ASM384046v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003840785.1_ASM384078v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_003850605.1_ASM385060v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.4,0.0
GCF_003851345.1_ASM385134v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_003851985.1_ASM385198v1_genomic,Pseudomonas (5),182,833,312,3,823,7,0,0,0,99.58,0.57,0.0
GCF_003858155.1_ASM385815v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.12,0.0
GCF_003863485.1_ASM386348v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.57,0.11,0.0
GCF_003933315.1_ASM393331v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.2,0.0
GCF_003935545.1_ASM393554v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.56,0.0
GCF_003935935.1_ASM393593v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.89,0.56,33.33
GCF_003936975.1_ASM393697v1_genomic,Pseudomonas (5),182,833,312,5,824,4,0,0,0,98.61,0.45,0.0
GCF_003939685.1_ASM393968v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003954285.1_ASM395428v1_genomic,Pseudomonas (5),182,833,312,3,825,5,0,0,0,99.36,0.56,0.0
GCF_003957115.1_ASM395711v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003967495.1_ASM396749v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.18,0.0
GCF_003968115.1_ASM396811v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.57,0.08,0.0
