sseqid,stitle,mismatch,positive,gaps,ppos,pident,qcovs,evalue,bitscore,qseqid,cleaned_filename,motif_hits
4_MPBM01000001_02401,unannotated protein,96,347,1,87.19,75.628,100,0.0,622.0,pao1_fabv,4_MPBM01000001,3
1_QBEM01000100_05762,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_QBEM01000100,3
1_FRTP01000287_05615,unannotated protein,1,397,0,99.75,99.749,100,0.0,811.0,pao1_fabv,1_FRTP01000287,3
1_LDKL01000001_00174,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDKL01000001,3
1_CP019338_02130,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP019338,3
1_CVXP01000001_05197,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVXP01000001,3
1_NIZN01000100_05074,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NIZN01000100,3
1_LLNI01000001_05014,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLNI01000001,3
1_CP008872_01998,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP008872,3
1_VXKW01000100_00079,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VXKW01000100,3
1_NSYF01000001_03670,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSYF01000001,3
22_RJAH01000001_00734,unannotated protein,152,308,5,77.78,60.354,98,3.319999999999997e-173,487.0,pao1_fabv,22_RJAH01000001,3
1_FRMM01000071_04001,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRMM01000071,3
1_LFMP01000001_00717,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LFMP01000001,3
1_UGUE01000008_05107,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_UGUE01000008,3
1_LOJK01000001_01274,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LOJK01000001,3
1_FRTC01000364_04030,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRTC01000364,3
1_RWLP01000001_03701,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWLP01000001,3
1_CVXL01000001_05936,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVXL01000001,3
4_POGB01000100_02553,unannotated protein,100,347,1,87.19,74.623,100,0.0,619.0,pao1_fabv,4_POGB01000100,3
9_CABVGU010000001_00701,unannotated protein,99,349,0,87.69,75.126,100,0.0,630.0,pao1_fabv,9_CABVGU010000001,4
1_SCXH01000001_03946,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SCXH01000001,3
1_KK213173_01405,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KK213173,3
1_VIIN01000097_04796,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIIN01000097,3
1_VIIK01000100_03393,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIIK01000100,3
1_QAYT01000051_05284,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QAYT01000051,3
1_QBEK01000010_00035,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QBEK01000010,3
1_FRIM01000125_03781,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_FRIM01000125,3
1_FRPC01000123_01415,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRPC01000123,3
1_FROP01000124_04255,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FROP01000124,3
4_CP035952_01109,unannotated protein,155,304,12,76.0,58.25,98,3.989999999999998e-167,471.0,pao1_fabv,4_CP035952,2
1_RXTH01000001_00199,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXTH01000001,3
1_CTCT01000001_02039,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CTCT01000001,3
22_CP009974_02745,unannotated protein,153,309,5,78.03,60.101000000000006,98,2.039999999999998e-167,472.0,pao1_fabv,22_CP009974,3
1_LSQG01000001_04216,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LSQG01000001,3
1_RXAP01000001_02728,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXAP01000001,3
1_LEEX01000001_00090,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEEX01000001,3
35_PJCR01000001_04892,unannotated protein,155,309,5,78.03,59.596,98,2.569999999999998e-172,484.0,pao1_fabv,35_PJCR01000001,3
1_RWST01000001_00250,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWST01000001,3
1_RAGD01000023_03669,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAGD01000023,3
1_LDKN01000001_02176,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDKN01000001,3
1_QZZR01000001_04557,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_QZZR01000001,3
1_RXUX01000001_01658,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXUX01000001,3
1_CP037925_03581,unannotated protein,1,397,0,99.75,99.749,100,0.0,811.0,pao1_fabv,1_CP037925,3
1_CP021380_05414,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP021380,3
1_SCWJ01000001_04221,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SCWJ01000001,3
1_FRGG01000058_04506,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRGG01000058,3
1_NSNY01000001_05525,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSNY01000001,3
1_RXDI01000001_02357,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXDI01000001,3
1_AP017302_02193,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_AP017302,3
1_CAADOR010000001_03239,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CAADOR010000001,3
1_CVUN01000001_00652,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVUN01000001,3
1_CAADPU010000001_04335,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADPU010000001,3
1_CTFE01000001_03239,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CTFE01000001,3
1_RXUJ01000001_01774,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXUJ01000001,3
1_CUXU01000001_01047,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUXU01000001,3
1_JTTW01000001_04318,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTTW01000001,3
62_KN360950_00273,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,62_KN360950,3
4_UVYF01000367_03284,unannotated protein,97,345,1,86.68,75.377,100,0.0,621.0,pao1_fabv,4_UVYF01000367,3
1_NSPA01000001_00299,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSPA01000001,3
4_UVYS01000503_01342,unannotated protein,97,347,1,87.19,75.377,100,0.0,622.0,pao1_fabv,4_UVYS01000503,3
1_CVVW01000001_06464,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVVW01000001,3
1_RADG01000297_00473,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RADG01000297,3
4_FMXL01000029_05106,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,4_FMXL01000029,4
4_POFV01000100_02419,unannotated protein,100,347,1,87.19,74.623,100,0.0,619.0,pao1_fabv,4_POFV01000100,3
1_JPFE01000001_02199,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JPFE01000001,3
1_KI519271_01330,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI519271,3
1_QVCD01000100_01104,unannotated protein,1,59,0,100.0,98.305,15,1.52e-35,122.0,pao1_fabv,1_QVCD01000100,1
1_FRTY01000321_00819,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRTY01000321,3
1_MWXL01000001_00634,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MWXL01000001,3
1_RXCE01000001_03690,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXCE01000001,3
1_NSZP01000001_04787,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSZP01000001,3
1_CAADPR010000001_01090,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CAADPR010000001,3
1_LLLN01000001_04744,unannotated protein,3,398,0,100.0,99.246,100,0.0,810.0,pao1_fabv,1_LLLN01000001,3
1_NSZD01000001_04319,unannotated protein,4,397,0,99.75,98.995,100,0.0,808.0,pao1_fabv,1_NSZD01000001,3
1_VIHH01000100_00401,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIHH01000100,3
1_CAAKMR010000001_00829,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CAAKMR010000001,3
1_QZXR01000074_04514,unannotated protein,3,397,0,99.75,99.246,100,0.0,809.0,pao1_fabv,1_QZXR01000074,3
1_PTLX01000010_03174,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_PTLX01000010,3
1_RXBE01000001_00482,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_RXBE01000001,3
80_PCQK01000001_01289,unannotated protein,99,345,1,86.68,74.874,100,0.0,618.0,pao1_fabv,80_PCQK01000001,3
1_VZIM01000100_03566,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VZIM01000100,3
108_MZZJ01000001_02858,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,108_MZZJ01000001,3
1_FRGW01000108_03126,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRGW01000108,3
4_MVOJ01000001_01950,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,4_MVOJ01000001,3
1_RWUN01000001_03653,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWUN01000001,3
1_LSAE01000001_01413,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LSAE01000001,3
22_AGFJ01000839_01519,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.9499999999999988e-167,472.0,pao1_fabv,22_AGFJ01000839,3
1_LLSV01000001_02308,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLSV01000001,3
4_UUKI01000070_02407,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,4_UUKI01000070,3
1_FRRL01000073_03462,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRRL01000073,3
1_NSYZ01000001_01798,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSYZ01000001,3
4_PODU01000100_04545,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,4_PODU01000100,3
1_RWZK01000001_03951,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWZK01000001,3
1_RWUL01000001_00370,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWUL01000001,3
1_QZYJ01000212_03934,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QZYJ01000212,3
4_KV829662_01153,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,4_KV829662,3
1_JTRM01000001_00981,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTRM01000001,3
1_QZXT01000047_02900,unannotated protein,3,397,0,99.75,99.246,100,0.0,809.0,pao1_fabv,1_QZXT01000047,3
1_JTNA01000001_01321,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTNA01000001,3
1_CAADME010000001_01360,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADME010000001,3
1_RWRI01000001_03832,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RWRI01000001,3
1_CVWA01000001_02463,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVWA01000001,3
1_CTCW01000001_03989,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CTCW01000001,3
1_CCPD01000001_02159,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CCPD01000001,3
16_JWBF01000001_01068,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,16_JWBF01000001,3
1_JTTZ01000001_05945,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTTZ01000001,3
1_LDLZ01000001_01961,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDLZ01000001,3
4_UTBX01000519_00224,unannotated protein,101,347,1,87.19,74.372,100,0.0,616.0,pao1_fabv,4_UTBX01000519,3
1_NSPO01000001_05889,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSPO01000001,3
4_UUMK01000276_03502,unannotated protein,99,345,1,86.68,74.874,100,0.0,618.0,pao1_fabv,4_UUMK01000276,3
1_CUYD01000001_00399,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUYD01000001,3
1_FRSK01000162_03337,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRSK01000162,3
78_CP020369_01323,unannotated protein,99,345,1,86.68,74.874,100,0.0,618.0,pao1_fabv,78_CP020369,3
1_RWSV01000001_02768,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWSV01000001,3
4_JRPO01000001_01908,unannotated protein,154,307,5,77.53,59.848,98,9.689999999999993e-172,483.0,pao1_fabv,4_JRPO01000001,3
1_QVBV01000100_00157,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVBV01000100,3
22_ALPV02000032_02494,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.8699999999999987e-167,472.0,pao1_fabv,22_ALPV02000032,3
1_CP028848_02001,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP028848,3
81_BCZZ01000001_00805,unannotated protein,152,304,4,76.77,60.606,98,1.8999999999999994e-174,489.0,pao1_fabv,81_BCZZ01000001,4
1_MPCR01000001_01267,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MPCR01000001,3
1_FRQT01000093_03716,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRQT01000093,3
1_KI519001_03580,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI519001,3
1_NSPN01000001_00254,unannotated protein,2,396,0,99.5,99.497,100,0.0,811.0,pao1_fabv,1_NSPN01000001,3
1_CCOY01000001_01699,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CCOY01000001,3
4_CP026332_04392,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.999999999999999e-167,472.0,pao1_fabv,4_CP026332,3
1_LLNP01000001_04478,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLNP01000001,3
1_RACL01000517_03297,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RACL01000517,3
1_FRGH01000081_01726,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRGH01000081,3
16_JVFK01000003_00239,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,16_JVFK01000003,3
1_RXTE01000001_00173,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RXTE01000001,3
4_POGR01000997_01871,unannotated protein,150,308,5,77.78,60.859,98,1.0899999999999994e-174,491.0,pao1_fabv,4_POGR01000997,3
1_RRBD01000100_06223,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RRBD01000100,3
1_NRFJ01000010_04153,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRFJ01000010,3
1_NSWI01000001_03738,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSWI01000001,3
4_UWFK01000970_05925,unannotated protein,98,347,1,87.19,75.126,100,0.0,621.0,pao1_fabv,4_UWFK01000970,3
1_QORA01000122_02276,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QORA01000122,3
1_VAVN01000001_03441,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VAVN01000001,3
1_NSWC01000001_02887,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSWC01000001,3
1_RWQO01000001_02296,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWQO01000001,3
1_CAADOW010000001_03591,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_CAADOW010000001,3
1_CP008864_02620,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP008864,3
1_LEEV01000001_03932,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEEV01000001,3
1_JJOD01000001_00475,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JJOD01000001,3
1_NRAO01000010_00323,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRAO01000010,3
1_FRFN01000130_03887,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRFN01000130,3
1_KK212216_00193,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KK212216,3
107_CP027725_01485,unannotated protein,97,348,5,86.57,74.627,100,0.0,618.0,pao1_fabv,107_CP027725,3
1_NIOW01000052_00714,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NIOW01000052,3
1_MPBO01000001_05529,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MPBO01000001,3
4_FNZP01000022_02017,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,4_FNZP01000022,4
1_NQZV01000100_02420,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQZV01000100,3
1_JTNV01000001_00461,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTNV01000001,3
1_NSRA01000001_00644,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSRA01000001,3
1_NSVG01000001_02873,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSVG01000001,3
1_FRNJ01000118_01406,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNJ01000118,3
1_RWRO01000001_01049,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWRO01000001,3
1_JTYI01000001_00900,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTYI01000001,3
1_RRBR01000010_04941,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RRBR01000010,3
1_LEID01000001_03902,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEID01000001,3
1_CP017293_02069,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP017293,3
1_QVEC01000100_01569,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVEC01000100,3
1_JTSY01000001_03663,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTSY01000001,3
23_SWEI01000001_04003,unannotated protein,154,308,5,77.78,59.848,98,1.839999999999999e-166,469.0,pao1_fabv,23_SWEI01000001,3
4_UTDO01000628_01079,unannotated protein,100,345,1,86.68,74.623,100,0.0,616.0,pao1_fabv,4_UTDO01000628,3
1_RXBM01000001_03369,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXBM01000001,3
1_CAADQK010000001_00710,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADQK010000001,3
1_JMBR02000001_05045,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JMBR02000001,3
1_OVCW01000362_00230,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_OVCW01000362,3
4_QGAA01000001_00008,unannotated protein,96,350,0,87.94,75.87899999999998,100,0.0,634.0,pao1_fabv,4_QGAA01000001,4
1_CVVH01000001_00988,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVVH01000001,3
148_FNKR01000003_05145,unannotated protein,100,346,1,86.93,74.623,100,0.0,620.0,pao1_fabv,148_FNKR01000003,3
4_POGA01000100_03291,unannotated protein,100,347,1,87.19,74.623,100,0.0,619.0,pao1_fabv,4_POGA01000100,3
1_RXVS01000001_01501,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXVS01000001,3
22_CP024086_04429,unannotated protein,149,308,5,77.78,61.111,98,1.7799999999999988e-175,493.0,pao1_fabv,22_CP024086,2
1_NRFN01000010_03913,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRFN01000010,3
1_QBEI01000010_01333,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QBEI01000010,3
1_NQZC01000010_05967,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQZC01000010,3
1_FRTA01000235_03139,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRTA01000235,3
1_MAZS01000063_00681,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MAZS01000063,3
1_QJOZ01000089_01562,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QJOZ01000089,3
1_RWUJ01000001_02446,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWUJ01000001,3
1_LRZJ01000001_01921,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRZJ01000001,3
1_RXTF01000001_02678,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXTF01000001,3
14_AWWJ01000001_02022,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,14_AWWJ01000001,4
14_CP027746_02567,unannotated protein,82,356,0,89.67,79.345,99,0.0,663.0,pao1_fabv,14_CP027746,4
1_JTVP01000001_05360,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTVP01000001,3
1_LLQB01000001_02570,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLQB01000001,3
1_NSUM01000001_00291,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSUM01000001,3
1_RXDN01000001_02761,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXDN01000001,3
22_BBDC01000001_02354,unannotated protein,110,204,4,76.4,57.303,66,1.1399999999999999e-105,310.0,pao1_fabv,22_BBDC01000001,3
22_BBDC01000001_02355,unannotated protein,32,83,0,79.81,69.23100000000001,26,1.74e-46,153.0,pao1_fabv,22_BBDC01000001,0
4_PODS01000100_04527,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,4_PODS01000100,3
1_RAEB01000183_00568,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RAEB01000183,3
184_CP014135_04394,unannotated protein,81,349,0,87.69,79.648,100,0.0,649.0,pao1_fabv,184_CP014135,2
1_VZIN01000100_04538,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VZIN01000100,3
152_FNTJ01000004_05300,unannotated protein,83,357,0,89.92,79.093,99,0.0,664.0,pao1_fabv,152_FNTJ01000004,4
1_LJZF01000001_02005,unannotated protein,3,398,0,100.0,99.246,100,0.0,810.0,pao1_fabv,1_LJZF01000001,3
1_LDMA01000001_01670,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDMA01000001,3
4_PVZN01000010_03179,unannotated protein,154,305,12,76.25,58.5,98,1.4199999999999992e-168,475.0,pao1_fabv,4_PVZN01000010,3
1_AKZD01000001_02537,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_AKZD01000001,3
1_QVCZ01000100_01488,unannotated protein,3,398,0,100.0,99.246,100,0.0,810.0,pao1_fabv,1_QVCZ01000100,3
1_FRSW01000475_02725,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRSW01000475,3
1_QVBJ01000100_00626,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVBJ01000100,3
1_AOIH01000001_04054,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_AOIH01000001,3
4_ATLQ01000001_02019,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,4_ATLQ01000001,3
4_JYOF01000001_04351,unannotated protein,156,304,12,76.0,58.0,98,7.179999999999994e-161,455.0,pao1_fabv,4_JYOF01000001,2
1_SZXO01000001_00568,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SZXO01000001,3
1_LDMV01000001_05098,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDMV01000001,3
1_MKEL01000001_05417,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MKEL01000001,3
4_NMRE01000100_05646,unannotated protein,97,345,1,86.68,75.377,100,0.0,622.0,pao1_fabv,4_NMRE01000100,3
1_NSSS01000001_02006,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSSS01000001,3
48_JYLK01000010_00898,unannotated protein,96,347,1,87.19,75.628,100,0.0,622.0,pao1_fabv,48_JYLK01000010,3
1_KI519071_01135,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI519071,3
1_FROQ01000156_05382,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FROQ01000156,3
1_NSXF01000001_03877,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSXF01000001,3
113_MDFI01000001_05953,unannotated protein,98,348,5,86.57,74.378,100,0.0,619.0,pao1_fabv,113_MDFI01000001,3
